"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Virues_Tirano"
"Argensola_Alejandra" 0 0.952797546153745 1.07775906334242 1.03486792658576 1.07672073352667 1.10102035056141 1.03195455498273 1.07915604154853 1.0772842925557 1.08348254996115 1.08105321585545 1.09257756750735 1.09829160218631 1.06728758048177 1.06808992815783 1.03290185371269 1.03186054798913
"Argensola_Isabela" 0.952797546153745 0 1.03142830195199 1.01019228269603 1.03373089037855 1.08335225249215 1.07344879810696 1.06699923913989 1.0317365658945 1.07939001811453 1.08191399603269 1.11906915847295 1.11653126940809 1.09606013502077 1.07494710332171 1.01626449977515 1.09550158944888
"Artieda_Amantes" 1.07775906334242 1.03142830195199 0 1.07270921980599 1.10316478307854 1.01476560940682 1.10792923162862 1.04877597933766 1.08500163643852 1.06674456022198 1.09939094006508 1.08640452843489 1.08205067128374 1.06032872201611 1.04122878828844 1.07416508642356 1.04723348723391
"Bermudez_Lastimosa" 1.03486792658576 1.01019228269603 1.07270921980599 0 0.843305855569356 1.0971367362135 1.08279707223666 1.0726699374728 1.09831648032239 1.0979705146251 1.099813170428 1.12365817240816 1.10543289464592 1.09900066008017 1.0766340115673 1.06412959882677 1.05011738055919
"Bermudez_Laureada" 1.07672073352667 1.03373089037855 1.10316478307854 0.843305855569356 0 1.11679128232263 1.0703911011659 1.06373107859019 1.08909263242116 1.1198074405043 1.07651436656502 1.10223977064587 1.06602496199673 1.09624979439963 1.09068632154136 1.02263683164863 1.06754348344812
"Cervantes_GallardoEspanol" 1.10102035056141 1.08335225249215 1.01476560940682 1.0971367362135 1.11679128232263 0 1.01518336717349 0.951686377944653 0.968193132904329 1.05771916787501 1.12633008536125 1.06190895728763 1.09214788948622 1.06101927133925 1.018603264015 1.08950824181875 1.07773280032098
"Cervantes_Numancia" 1.03195455498273 1.07344879810696 1.10792923162862 1.08279707223666 1.0703911011659 1.01518336717349 0 0.977242636383154 0.953420993918272 1.11857446717302 1.11094184467877 1.04974648130238 1.09041535322808 1.04152154028967 1.07474530726796 1.09898147787725 1.08250137074716
"Cervantes_Tratos" 1.07915604154853 1.06699923913989 1.04877597933766 1.0726699374728 1.06373107859019 0.951686377944653 0.977242636383154 0 0.96028168976187 1.0715417695359 1.12569349252025 1.11054135180022 1.08932060753032 1.06297316783751 1.05407704561477 1.088945466514 1.06571622140573
"Duda_Jerusalem" 1.0772842925557 1.0317365658945 1.08500163643852 1.09831648032239 1.08909263242116 0.968193132904329 0.953420993918272 0.96028168976187 0 1.07110409427343 1.1131123788505 1.07256045524878 1.0989679166356 1.08259436662475 1.05689216242241 1.05527945502111 1.06697941529729
"JCueva_Infamador" 1.08348254996115 1.07939001811453 1.06674456022198 1.0979705146251 1.1198074405043 1.05771916787501 1.11857446717302 1.0715417695359 1.07110409427343 0 0.958964555614552 0.953884846988775 1.0640157383221 1.0515519248778 1.04368966416241 1.0938236598508 1.05956967180567
"JCueva_Principe" 1.08105321585545 1.08191399603269 1.09939094006508 1.099813170428 1.07651436656502 1.12633008536125 1.11094184467877 1.12569349252025 1.1131123788505 0.958964555614552 0 0.963738848254088 0.935390531127547 1.07155195200945 1.10506127190194 1.07959107656242 1.10025427839008
"JCueva_Saco" 1.09257756750735 1.11906915847295 1.08640452843489 1.12365817240816 1.10223977064587 1.06190895728763 1.04974648130238 1.11054135180022 1.07256045524878 0.953884846988775 0.963738848254088 0 1.01970164407536 1.05559683021716 1.08890392288684 1.10451789577648 1.09234665653443
"Lasso_Constantinopla" 1.09829160218631 1.11653126940809 1.08205067128374 1.10543289464592 1.06602496199673 1.09214788948622 1.09041535322808 1.08932060753032 1.0989679166356 1.0640157383221 0.935390531127547 1.01970164407536 0 0.96114936052213 1.09042984985662 1.08222833958096 1.07808017054622
"Lasso_Dido.restaurada" 1.06728758048177 1.09606013502077 1.06032872201611 1.09900066008017 1.09624979439963 1.06101927133925 1.04152154028967 1.06297316783751 1.08259436662475 1.0515519248778 1.07155195200945 1.05559683021716 0.96114936052213 0 1.04907407812844 1.09266137856739 1.07847653729786
"Virues_Marcela" 1.06808992815783 1.07494710332171 1.04122878828844 1.0766340115673 1.09068632154136 1.018603264015 1.07474530726796 1.05407704561477 1.05689216242241 1.04368966416241 1.10506127190194 1.08890392288684 1.09042984985662 1.04907407812844 0 0.98979315410822 1.01838629435484
"Virues_Semirámis" 1.03290185371269 1.01626449977515 1.07416508642356 1.06412959882677 1.02263683164863 1.08950824181875 1.09898147787725 1.088945466514 1.05527945502111 1.0938236598508 1.07959107656242 1.10451789577648 1.08222833958096 1.09266137856739 0.98979315410822 0 0.938052847511995
"Virues_Tirano" 1.03186054798913 1.09550158944888 1.04723348723391 1.05011738055919 1.06754348344812 1.07773280032098 1.08250137074716 1.06571622140573 1.06697941529729 1.05956967180567 1.10025427839008 1.09234665653443 1.07808017054622 1.07847653729786 1.01838629435484 0.938052847511995 0
