"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Virues_Tirano"
"Argensola_Alejandra" 0 0.931263809380319 1.08288223609145 1.03503647164948 1.07364521601742 1.11597717895705 1.03978304653709 1.08225481458607 1.06497187812436 1.08914176712879 1.09506347095988 1.1003766523893 1.09276814644915 1.06595062631348 1.07889643231472 1.01928073267984 1.00918471762615
"Argensola_Isabela" 0.931263809380319 0 1.0267070020634 0.992825098071015 1.03841748035164 1.09743189102184 1.08074236960833 1.06190161196436 1.05932286200498 1.08411489966803 1.08968022620661 1.12759829922503 1.09910960252679 1.09283477191667 1.07998090874029 0.998403180627884 1.09029457930427
"Artieda_Amantes" 1.08288223609145 1.0267070020634 0 1.07914137222572 1.11812134960732 0.981617100027881 1.10328371799399 1.05810922331075 1.10487925853785 1.07187189493077 1.10416120601676 1.07658152586871 1.06639974911281 1.06491334064482 1.02948789298279 1.06317477758948 1.02988086002263
"Bermudez_Lastimosa" 1.03503647164948 0.992825098071015 1.07914137222572 0 0.788471617002033 1.11514060420933 1.07975754315384 1.0588759743839 1.10833878521659 1.09775350415024 1.09347063223515 1.15150909576758 1.12029687973613 1.12458540629007 1.08788402977032 1.07856883802697 1.05255160010996
"Bermudez_Laureada" 1.07364521601742 1.03841748035164 1.11812134960732 0.788471617002033 0 1.13868162552798 1.07969655377452 1.06115208112154 1.10453815419829 1.13373632972713 1.07622354431153 1.09863243444623 1.04663613227329 1.07747666259489 1.13167009553357 1.01732463524451 1.07263575348057
"Cervantes_GallardoEspanol" 1.11597717895705 1.09743189102184 0.981617100027881 1.11514060420933 1.13868162552798 0 1.01009031305678 0.919283559547202 0.945718946808961 1.06011827980183 1.14778109781426 1.07084340051355 1.09675599349692 1.05414164137712 1.00575371333544 1.09271607081789 1.07124275101458
"Cervantes_Numancia" 1.03978304653709 1.08074236960833 1.10328371799399 1.07975754315384 1.07969655377452 1.01009031305678 0 0.964763156078033 0.939981062434836 1.13644779453469 1.12199171284638 1.03500009833364 1.07726816521489 1.03708364877549 1.06901021764104 1.10900104153552 1.09579137172882
"Cervantes_Tratos" 1.08225481458607 1.06190161196436 1.05810922331075 1.0588759743839 1.06115208112154 0.919283559547202 0.964763156078033 0 0.931797586774719 1.06942381779132 1.13697504968004 1.13349746385203 1.10877713685036 1.05955020620709 1.0428902842297 1.09152807027474 1.07006990632189
"Duda_Jerusalem" 1.06497187812436 1.05932286200498 1.10487925853785 1.10833878521659 1.10453815419829 0.945718946808961 0.939981062434836 0.931797586774719 0 1.06251763153587 1.12765160334412 1.0657507074424 1.1039988168759 1.07888319541827 1.03641782447351 1.05571911961193 1.06790190307437
"JCueva_Infamador" 1.08914176712879 1.08411489966803 1.07187189493077 1.09775350415024 1.13373632972713 1.06011827980183 1.13644779453469 1.06942381779132 1.06251763153587 0 0.92411371854911 0.918388156071037 1.0787720900646 1.06713507042198 1.03770337570899 1.10327972818036 1.06778995703172
"JCueva_Principe" 1.09506347095988 1.08968022620661 1.10416120601676 1.09347063223515 1.07622354431153 1.14778109781426 1.12199171284638 1.13697504968004 1.12765160334412 0.92411371854911 0 0.956033623213369 0.918109753840187 1.06365455747555 1.12320695345578 1.0808242805856 1.10753833016665
"JCueva_Saco" 1.1003766523893 1.12759829922503 1.07658152586871 1.15150909576758 1.09863243444623 1.07084340051355 1.03500009833364 1.13349746385203 1.0657507074424 0.918388156071037 0.956033623213369 0 1.0209904924941 1.04657125005827 1.08995633022734 1.11203703267479 1.112635611244
"Lasso_Constantinopla" 1.09276814644915 1.09910960252679 1.06639974911281 1.12029687973613 1.04663613227329 1.09675599349692 1.07726816521489 1.10877713685036 1.1039988168759 1.0787720900646 0.918109753840187 1.0209904924941 0 0.935200163171061 1.10646233872157 1.09676856057306 1.1030721925693
"Lasso_Dido.restaurada" 1.06595062631348 1.09283477191667 1.06491334064482 1.12458540629007 1.07747666259489 1.05414164137712 1.03708364877549 1.05955020620709 1.07888319541827 1.06713507042198 1.06365455747555 1.04657125005827 0.935200163171061 0 1.04625962893671 1.11017323504962 1.08721029930717
"Virues_Marcela" 1.07889643231472 1.07998090874029 1.02948789298279 1.08788402977032 1.13167009553357 1.00575371333544 1.06901021764104 1.0428902842297 1.03641782447351 1.03770337570899 1.12320695345578 1.08995633022734 1.10646233872157 1.04625962893671 0 0.974420280758179 1.00806768146408
"Virues_Semirámis" 1.01928073267984 0.998403180627884 1.06317477758948 1.07856883802697 1.01732463524451 1.09271607081789 1.10900104153552 1.09152807027474 1.05571911961193 1.10327972818036 1.0808242805856 1.11203703267479 1.09676856057306 1.11017323504962 0.974420280758179 0 0.912393358814408
"Virues_Tirano" 1.00918471762615 1.09029457930427 1.02988086002263 1.05255160010996 1.07263575348057 1.07124275101458 1.09579137172882 1.07006990632189 1.06790190307437 1.06778995703172 1.10753833016665 1.112635611244 1.1030721925693 1.08721029930717 1.00806768146408 0.912393358814408 0
