"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Virues_Tirano"
"Argensola_Alejandra" 0 0.872574137964196 1.1365196583807 0.97284405596583 1.07935618062346 1.17278766125825 1.01069886942177 1.05948999754148 0.989880399919351 1.09919058249739 1.06898313307318 1.14427921846396 1.11769230345568 1.09919156096732 1.10507294763837 1.0494282746942 0.978552485346884
"Argensola_Isabela" 0.872574137964196 0 0.980603827999926 0.986086971862034 1.07853528450483 1.09271980085557 1.04985985623337 1.09958200828527 1.01082098070565 1.13840147118602 1.06617200164271 1.15121273623432 1.09459665900906 1.1598051040044 1.15636859377389 1.00265554582731 1.04012137271629
"Artieda_Amantes" 1.1365196583807 0.980603827999926 0 1.11269569609958 1.18428932636233 0.91873051081494 1.23451217060096 1.02701989853129 1.04252968345729 0.977042627381178 1.11643652026693 1.10196316690901 1.0427588891555 1.06752935683745 0.9712400841691 1.10250986230424 1.04233819370024
"Bermudez_Lastimosa" 0.97284405596583 0.986086971862034 1.11269569609958 0 0.661860110461284 1.12636364298149 1.05168869489215 1.09517535309468 1.1604443989184 1.16263411286056 1.16764377779428 1.24694097204821 1.16704139829842 1.17867838553454 1.16851151961759 1.03353860086421 1.028574451258
"Bermudez_Laureada" 1.07935618062346 1.07853528450483 1.18428932636233 0.661860110461284 0 1.18954626948893 1.04488750858546 1.06651300442013 1.21705139945081 1.23374597262716 1.07606853372709 1.12489013267555 1.00975109673278 1.11267626870923 1.20083016105276 0.9868335534589 1.00670917087488
"Cervantes_GallardoEspanol" 1.17278766125825 1.09271980085557 0.91873051081494 1.12636364298149 1.18954626948893 0 1.02515591825353 0.784277267810703 0.8670667824211 1.00125252104145 1.24796699531127 1.00502843591642 1.11113670933339 1.01971861636275 0.934837369015077 1.16012734598626 1.13382956897434
"Cervantes_Numancia" 1.01069886942177 1.04985985623337 1.23451217060096 1.05168869489215 1.04488750858546 1.02515591825353 0 0.934031630965118 0.851552182337704 1.20290235666654 1.10678485331189 0.961592952206368 1.04054863960689 1.02996309446486 1.0756108324425 1.11253580584111 1.13905447067288
"Cervantes_Tratos" 1.05948999754148 1.09958200828527 1.02701989853129 1.09517535309468 1.06651300442013 0.784277267810703 0.934031630965118 0 0.877780509262732 1.04218398384847 1.21053179283646 1.14658268144393 1.18264267267128 1.03365547504185 0.963772701386851 1.05196731690808 1.12553628947041
"Duda_Jerusalem" 0.989880399919351 1.01082098070565 1.04252968345729 1.1604443989184 1.21705139945081 0.8670667824211 0.851552182337704 0.877780509262732 0 1.0677664328791 1.16242932913103 1.08249520986777 1.16984766225254 1.08220821249913 1.03470966303703 1.0197256377304 1.02479136258333
"JCueva_Infamador" 1.09919058249739 1.13840147118602 0.977042627381178 1.16263411286056 1.23374597262716 1.00125252104145 1.20290235666654 1.04218398384847 1.0677664328791 0 0.861244328145546 0.881456013708133 1.08968249503277 1.0396701637514 0.995149470816404 1.14120365284869 1.0836996825243
"JCueva_Principe" 1.06898313307318 1.06617200164271 1.11643652026693 1.16764377779428 1.07606853372709 1.24796699531127 1.10678485331189 1.21053179283646 1.16242932913103 0.861244328145546 0 0.909312364790358 0.85769894980623 1.02602065726407 1.17439996073081 1.10806266537633 1.16108433836549
"JCueva_Saco" 1.14427921846396 1.15121273623432 1.10196316690901 1.24694097204821 1.12489013267555 1.00502843591642 0.961592952206368 1.14658268144393 1.08249520986777 0.881456013708133 0.909312364790358 0 0.961516394042359 1.01418393505533 1.12031915094483 1.12196732720078 1.14724070457029
"Lasso_Constantinopla" 1.11769230345568 1.09459665900906 1.0427588891555 1.16704139829842 1.00975109673278 1.11113670933339 1.04054863960689 1.18264267267128 1.16984766225254 1.08968249503277 0.85769894980623 0.961516394042359 0 0.841032132126635 1.07096484315491 1.14547842579451 1.1596680778051
"Lasso_Dido.restaurada" 1.09919156096732 1.1598051040044 1.06752935683745 1.17867838553454 1.11267626870923 1.01971861636275 1.02996309446486 1.03365547504185 1.08220821249913 1.0396701637514 1.02602065726407 1.01418393505533 0.841032132126635 0 1.05016674497041 1.05392711609908 1.10636325118819
"Virues_Marcela" 1.10507294763837 1.15636859377389 0.9712400841691 1.16851151961759 1.20083016105276 0.934837369015077 1.0756108324425 0.963772701386851 1.03470966303703 0.995149470816404 1.17439996073081 1.12031915094483 1.07096484315491 1.05016674497041 0 0.897485161490917 0.903212611204208
"Virues_Semirámis" 1.0494282746942 1.00265554582731 1.10250986230424 1.03353860086421 0.9868335534589 1.16012734598626 1.11253580584111 1.05196731690808 1.0197256377304 1.14120365284869 1.10806266537633 1.12196732720078 1.14547842579451 1.05392711609908 0.897485161490917 0 0.823436762838577
"Virues_Tirano" 0.978552485346884 1.04012137271629 1.04233819370024 1.028574451258 1.00670917087488 1.13382956897434 1.13905447067288 1.12553628947041 1.02479136258333 1.0836996825243 1.16108433836549 1.14724070457029 1.1596680778051 1.10636325118819 0.903212611204208 0.823436762838577 0
