"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Virues_Tirano"
"Argensola_Alejandra" 0 0.918067120301512 1.08194787147254 1.0358238180739 1.07826519181922 1.10861898557536 1.00883609696378 1.09299573710907 1.06377438428112 1.08873275492579 1.08492628279116 1.11998753596281 1.07490695404009 1.08234505275716 1.0974191326968 1.04660096227438 0.992791800932912
"Argensola_Isabela" 0.918067120301512 0 1.00369060162025 0.971104806187781 1.0484922489774 1.08436216648809 1.07564828408058 1.06775589878005 1.04348394629114 1.09453029679911 1.08738141812604 1.12899780127191 1.08629309519031 1.12585651403568 1.09785644068545 1.0134352483688 1.06732610654104
"Artieda_Amantes" 1.08194787147254 1.00369060162025 0 1.09251145732032 1.13498985802542 0.99059186067879 1.15068068625921 1.04881192423697 1.11065729045496 1.04179420343168 1.11893593319201 1.06990350455921 1.05136115812779 1.06483671450152 1.00522461169668 1.06541553775678 1.03332561772113
"Bermudez_Lastimosa" 1.0358238180739 0.971104806187781 1.09251145732032 0 0.728963350039876 1.13724662486924 1.05813319020077 1.05619722549768 1.10511575645648 1.11375792663707 1.11199751440255 1.18388426757722 1.12717589564623 1.14177072158637 1.1237724922543 1.07037812470379 1.07415453887446
"Bermudez_Laureada" 1.07826519181922 1.0484922489774 1.13498985802542 0.728963350039876 0 1.1627182796248 1.08720704533058 1.04023857083885 1.11828633278975 1.16259725953526 1.06518272847785 1.13094343168239 1.05360030515749 1.06624328875621 1.1500684363136 1.0212189195592 1.04491565110254
"Cervantes_GallardoEspanol" 1.10861898557536 1.08436216648809 0.99059186067879 1.13724662486924 1.1627182796248 0 0.977659494770986 0.867586217091713 0.926859163782839 1.06480624100914 1.17964600070043 1.05941995041374 1.1008531930862 1.04400826318562 0.986535142273874 1.11661573620007 1.09309963644028
"Cervantes_Numancia" 1.00883609696378 1.07564828408058 1.15068068625921 1.05813319020077 1.08720704533058 0.977659494770986 0 0.970569903468553 0.943383651810113 1.1417206306997 1.11688305287789 1.01939427232309 1.08552052967606 1.03835646604815 1.06951126707786 1.09316179791729 1.11697440332655
"Cervantes_Tratos" 1.09299573710907 1.06775589878005 1.04881192423697 1.05619722549768 1.04023857083885 0.867586217091713 0.970569903468553 0 0.91243412712876 1.0525373386585 1.16905188973908 1.1654279340044 1.13268466121465 1.06422164720301 1.01867933262107 1.09410339778949 1.07274971641738
"Duda_Jerusalem" 1.06377438428112 1.04348394629114 1.11065729045496 1.10511575645648 1.11828633278975 0.926859163782839 0.943383651810113 0.91243412712876 0 1.06897975325572 1.16696438509824 1.05607737619084 1.15489347566573 1.09469403715804 0.993827953945968 1.02908548414325 1.03363994969353
"JCueva_Infamador" 1.08873275492579 1.09453029679911 1.04179420343168 1.11375792663707 1.16259725953526 1.06480624100914 1.1417206306997 1.0525373386585 1.06897975325572 0 0.914248794209066 0.905547821664545 1.08745865529696 1.03238538412126 1.03815620669139 1.12273600244428 1.09271999441123
"JCueva_Principe" 1.08492628279116 1.08738141812604 1.11893593319201 1.11199751440255 1.06518272847785 1.17964600070043 1.11688305287789 1.16905188973908 1.16696438509824 0.914248794209066 0 0.936978389644618 0.882739468624076 1.04714596126723 1.15640869945972 1.06826794340387 1.11494655563495
"JCueva_Saco" 1.11998753596281 1.12899780127191 1.06990350455921 1.18388426757722 1.13094343168239 1.05941995041374 1.01939427232309 1.1654279340044 1.05607737619084 0.905547821664545 0.936978389644618 0 1.01324390798575 1.0343945755218 1.07291976243874 1.10741350319644 1.11341621451615
"Lasso_Constantinopla" 1.07490695404009 1.08629309519031 1.05136115812779 1.12717589564623 1.05360030515749 1.1008531930862 1.08552052967606 1.13268466121465 1.15489347566573 1.08745865529696 0.882739468624076 1.01324390798575 0 0.899756029481294 1.09922861006226 1.10003786298383 1.11347715149321
"Lasso_Dido.restaurada" 1.08234505275716 1.12585651403568 1.06483671450152 1.14177072158637 1.06624328875621 1.04400826318562 1.03835646604815 1.06422164720301 1.09469403715804 1.03238538412126 1.04714596126723 1.0343945755218 0.899756029481294 0 1.05993385837122 1.08258783993943 1.09165975858101
"Virues_Marcela" 1.0974191326968 1.09785644068545 1.00522461169668 1.1237724922543 1.1500684363136 0.986535142273874 1.06951126707786 1.01867933262107 0.993827953945968 1.03815620669139 1.15640869945972 1.07291976243874 1.09922861006226 1.05993385837122 0 0.955516975049549 1.0045046764954
"Virues_Semirámis" 1.04660096227438 1.0134352483688 1.06541553775678 1.07037812470379 1.0212189195592 1.11661573620007 1.09316179791729 1.09410339778949 1.02908548414325 1.12273600244428 1.06826794340387 1.10741350319644 1.10003786298383 1.08258783993943 0.955516975049549 0 0.901184757882697
"Virues_Tirano" 0.992791800932912 1.06732610654104 1.03332561772113 1.07415453887446 1.04491565110254 1.09309963644028 1.11697440332655 1.07274971641738 1.03363994969353 1.09271999441123 1.11494655563495 1.11341621451615 1.11347715149321 1.09165975858101 1.0045046764954 0.901184757882697 0
