"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_Urdemalas" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "Virues_Atila"
"intención" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.0169721656483367 0 0.0472398434336618 0.031742001015744 0 0.0274536719286205 0.0114797382619676 0 0.0454421521403254 0.0139266067822575 0.0421915496353445 0.034027494215326 0.0342301636201821 0.0634236062662523 0.00796178343949045 0.0191405876160398
"marido" 0.0474008532153579 0.0133698776656194 0.0432105433725829 0 0 0 0.0444388014220416 0.0264795445518337 0 0 0.0651324359531046 0.00908843042806507 0.00696330339112875 0 0.0068054988430652 0.0136920654480728 0 0.00796178343949045 0.00957029380801991
"monte" 0 0.020054816498429 0 0 0.0138773244518457 0.0404912943717101 0 0 0 0.0114797382619676 0.0325662179765523 0.136326456420976 0.00696330339112875 0 0 0.0342301636201821 0.0126847212532505 0.0238853503184713 0.00957029380801991
"nueva" 0.00790014220255965 0.0267397553312387 0 0 0.0208159866777685 0.0337427453097584 0.0380904012188928 0.0132397722759169 0 0 0.0542770299609205 0.0272652912841952 0.0139266067822575 0.0120547284672413 0.034027494215326 0.0410761963442185 0.0380541637597514 0.0159235668789809 0.00957029380801991
"orden" 0 0 0.0216052716862915 0.0169721656483367 0 0.00674854906195168 0.00634840020314881 0.0794386336555011 0.0686341798215511 0 0.0108554059921841 0 0.0487431237379013 0.00602736423362064 0 0.00684603272403642 0 0.00796178343949045 0.0287108814240597
"podrá" 0.0395007110127982 0.020054816498429 0 0.00848608282416836 0.00693866222592284 0.0404912943717101 0.0190452006094464 0 0.0137268359643102 0 0.0217108119843682 0.0272652912841952 0.0417798203467725 0.0482189138689651 0.0272219953722608 0.0205380981721093 0.0317118031331262 0.0159235668789809 0.0382811752320796
"quisiera" 0.0158002844051193 0 0.0216052716862915 0.0339443312966735 0.0346933111296142 0.020245647185855 0.00634840020314881 0.0132397722759169 0.0137268359643102 0.0344392147859029 0.0434216239687364 0.0181768608561301 0.0139266067822575 0.0180820927008619 0 0.00684603272403642 0.00634236062662523 0.0159235668789809 0.0191405876160398
"rico" 0.00790014220255965 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.0208159866777685 0.0337427453097584 0.0380904012188928 0 0 0.0114797382619676 0 0.0181768608561301 0.0487431237379013 0.0180820927008619 0.0068054988430652 0.00684603272403642 0.0190270818798757 0.0238853503184713 0.0382811752320796
"rigurosa" 0.0237004266076789 0.0467945718296678 0 0.00848608282416836 0.00693866222592284 0 0.0126968004062976 0.0529590891036674 0.0274536719286205 0 0 0 0.0487431237379013 0.00602736423362064 0.0136109976861304 0 0 0.0159235668789809 0.00957029380801991
"tantas" 0.0158002844051193 0.020054816498429 0.0216052716862915 0.0254582484725051 0.0277546489036914 0.0472398434336618 0.031742001015744 0 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.00696330339112875 0.0120547284672413 0.0272219953722608 0.0136920654480728 0.0443965243863766 0 0.0191405876160398
"tenga" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.00848608282416836 0 0.020245647185855 0.0253936008125952 0.00661988613795843 0.0274536719286205 0.0114797382619676 0.0651324359531046 0.0272652912841952 0.0208899101733863 0.0482189138689651 0.034027494215326 0.00684603272403642 0.0190270818798757 0.0318471337579618 0.0287108814240597
"vengo" 0 0.0267397553312387 0 0.0254582484725051 0 0 0.0253936008125952 0.0595789752416258 0.0274536719286205 0 0.0325662179765523 0.0454421521403254 0.00696330339112875 0.0180820927008619 0.0136109976861304 0 0.0190270818798757 0.119426751592357 0
"vuelve" 0.0158002844051193 0.0401096329968581 0 0.00848608282416836 0.0277546489036914 0.0742340396814685 0.00634840020314881 0 0 0 0.0108554059921841 0.0363537217122603 0.00696330339112875 0.0180820927008619 0.0612494895875868 0.0205380981721093 0.0317118031331262 0.0238853503184713 0
"alta" 0.0237004266076789 0.0133698776656194 0.0108026358431457 0.00848608282416836 0.0138773244518457 0 0.00634840020314881 0.0330994306897921 0.0274536719286205 0.0459189530478705 0 0.0363537217122603 0.0348165169556438 0 0.0136109976861304 0.0205380981721093 0.0317118031331262 0.0238853503184713 0.0191405876160398
"amores" 0.0158002844051193 0.0133698776656194 0.0108026358431457 0.10183299389002 0.0485706355814599 0.00674854906195168 0.0126968004062976 0 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0 0 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.0159235668789809 0
"años" 0 0.0334246941640484 0.0756184509020201 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.0126968004062976 0 0 0 0.0108554059921841 0.0454421521403254 0.0487431237379013 0.0120547284672413 0.0408329930583912 0.0136920654480728 0.0126847212532505 0.0159235668789809 0.00957029380801991
"basta" 0.00790014220255965 0.0267397553312387 0.0972237225883116 0.0169721656483367 0 0.0134970981239034 0 0 0.0274536719286205 0.0114797382619676 0.0108554059921841 0.0545305825683904 0.0139266067822575 0.0120547284672413 0.0136109976861304 0.00684603272403642 0.0190270818798757 0 0.0478514690400995
"cuál" 0.0316005688102386 0.0668493883280968 0 0.00848608282416836 0 0.020245647185855 0.0126968004062976 0 0.0137268359643102 0 0.0325662179765523 0 0.0417798203467725 0.0120547284672413 0.034027494215326 0.0342301636201821 0.0761083275195028 0.0318471337579618 0.0287108814240597
"días" 0.0158002844051193 0 0.0216052716862915 0.0424304141208418 0.0208159866777685 0.0337427453097584 0.0190452006094464 0 0 0.0459189530478705 0.0108554059921841 0.0181768608561301 0.0208899101733863 0 0.0136109976861304 0.0547682617922914 0.0443965243863766 0.0159235668789809 0.00957029380801991
"dicho" 0.0237004266076789 0.020054816498429 0 0 0 0.0404912943717101 0.0634840020314881 0.0330994306897921 0 0 0 0.00908843042806507 0.0139266067822575 0.0542462781025857 0.0272219953722608 0.0616142945163278 0.0317118031331262 0.0636942675159236 0
"doña" 0 0 0.108026358431457 0.10183299389002 0.0555092978073827 0 0 0 0 0 0 0 0 0.0120547284672413 0 0 0 0.0318471337579618 0
"espero" 0.0237004266076789 0.0334246941640484 0.0216052716862915 0 0 0.020245647185855 0.0126968004062976 0.0132397722759169 0 0 0.0108554059921841 0.0999727347087158 0.00696330339112875 0.0421915496353445 0.0136109976861304 0.0479222290682549 0.0570812456396271 0.0159235668789809 0.0382811752320796
"gozo" 0.0316005688102386 0.020054816498429 0 0.0169721656483367 0.0277546489036914 0 0 0 0 0 0 0.0363537217122603 0.0905229440846738 0 0 0.00684603272403642 0.00634236062662523 0 0.162694994736338
"habéis" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0.0169721656483367 0.0277546489036914 0.0404912943717101 0.0126968004062976 0 0.0137268359643102 0 0.0217108119843682 0.0454421521403254 0.027853213564515 0.0301368211681032 0.0408329930583912 0.0205380981721093 0 0 0.0191405876160398
"ingenio" 0 0 0 0 0.0138773244518457 0.0404912943717101 0.0952260030472321 0.00661988613795843 0 0 0.0108554059921841 0.00908843042806507 0.027853213564515 0.0120547284672413 0.0068054988430652 0.00684603272403642 0.0253694425065009 0 0
"libertad" 0.0395007110127982 0.020054816498429 0.0108026358431457 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0190452006094464 0.0132397722759169 0.0411805078929307 0 0.0108554059921841 0.00908843042806507 0.0417798203467725 0.0361641854017238 0.0272219953722608 0.150612719928801 0.114162491279254 0.00796178343949045 0.00957029380801991
"mañana" 0 0.020054816498429 0.0324079075294372 0 0 0.020245647185855 0.0253936008125952 0.0198596584138753 0 0.0344392147859029 0.0325662179765523 0.0181768608561301 0.0417798203467725 0.0241094569344826 0 0 0.0253694425065009 0 0.0478514690400995
"pueden" 0.00790014220255965 0.0334246941640484 0 0.0509164969450102 0.0555092978073827 0.00674854906195168 0.0380904012188928 0 0 0 0 0.00908843042806507 0.0139266067822575 0.00602736423362064 0.034027494215326 0.0205380981721093 0.0126847212532505 0 0.00957029380801991
"querido" 0.0158002844051193 0.0133698776656194 0.0216052716862915 0 0.0277546489036914 0.0134970981239034 0.00634840020314881 0.0132397722759169 0 0 0.0217108119843682 0.0272652912841952 0.0696330339112875 0 0.0136109976861304 0.00684603272403642 0.0190270818798757 0 0.0382811752320796
"semíramis" 0 0 0.0108026358431457 0 0 0 0 0 0 0 0 0 0.201935798342734 0 0 0 0 0 0.00957029380801991
"sois" 0.00790014220255965 0.00668493883280968 0 0.0169721656483367 0 0.020245647185855 0.0571356018283393 0 0.0137268359643102 0 0.0217108119843682 0.0363537217122603 0.0487431237379013 0.0482189138689651 0.0408329930583912 0.00684603272403642 0.0380541637597514 0.0159235668789809 0.00957029380801991
"soldado" 0.00790014220255965 0 0 0 0 0 0.0126968004062976 0.0132397722759169 0.123541523678792 0.126277120881644 0.0542770299609205 0 0 0.114519920438792 0.0816659861167824 0.0136920654480728 0.0190270818798757 0 0
"tarde" 0.0158002844051193 0.0267397553312387 0.0648158150588744 0.00848608282416836 0 0.0134970981239034 0.0380904012188928 0 0 0.0459189530478705 0.0108554059921841 0.00908843042806507 0.0208899101733863 0.0482189138689651 0.0204164965291956 0.00684603272403642 0.0380541637597514 0.00796178343949045 0.0574217628481194
"veis" 0.0237004266076789 0.00668493883280968 0.0216052716862915 0.0254582484725051 0.0277546489036914 0.0134970981239034 0 0 0.0274536719286205 0 0.0651324359531046 0.0545305825683904 0.00696330339112875 0.0120547284672413 0.0136109976861304 0.00684603272403642 0.0507388850130018 0.00796178343949045 0.0478514690400995
"acuerdo" 0 0.00668493883280968 0 0.0169721656483367 0.0346933111296142 0.020245647185855 0 0.0595789752416258 0.0549073438572409 0 0.0108554059921841 0 0.027853213564515 0.0120547284672413 0.0068054988430652 0 0.00634236062662523 0.0318471337579618 0
"agua" 0 0.020054816498429 0.0108026358431457 0.0169721656483367 0.0208159866777685 0.020245647185855 0.031742001015744 0.00661988613795843 0 0 0.0434216239687364 0.0454421521403254 0.0139266067822575 0 0.0476384919014564 0.0205380981721093 0.0380541637597514 0.00796178343949045 0.0382811752320796
"aliento" 0.0237004266076789 0.0133698776656194 0.0756184509020201 0.00848608282416836 0.0485706355814599 0.020245647185855 0 0.0132397722759169 0 0.0114797382619676 0.0217108119843682 0 0.00696330339112875 0.00602736423362064 0.0204164965291956 0.0136920654480728 0.00634236062662523 0.0159235668789809 0.00957029380801991
"aviso" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.0169721656483367 0.0208159866777685 0.0269941962478067 0.00634840020314881 0.0198596584138753 0.0274536719286205 0 0 0.0454421521403254 0.0348165169556438 0.0120547284672413 0 0.0136920654480728 0.0190270818798757 0.0238853503184713 0.0191405876160398
"brazos" 0.0395007110127982 0.0267397553312387 0 0.0169721656483367 0 0.0472398434336618 0.0190452006094464 0 0.0274536719286205 0 0 0.0272652912841952 0.0208899101733863 0.0361641854017238 0.0612494895875868 0.00684603272403642 0.0253694425065009 0 0.0287108814240597
"cristiano" 0 0.106959021324955 0 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0253936008125952 0 0.0549073438572409 0 0 0 0 0.319450304381894 0 0.314917505305675 0.177586097545506 0 0
"cuatro" 0.00790014220255965 0.00668493883280968 0.0324079075294372 0 0 0.00674854906195168 0.0825292026409345 0 0 0 0 0.0272652912841952 0.0487431237379013 0.00602736423362064 0 0.0342301636201821 0.00634236062662523 0 0
"darle" 0.0158002844051193 0.00668493883280968 0.0756184509020201 0 0 0 0.0126968004062976 0.0661988613795843 0.0274536719286205 0 0.0108554059921841 0 0.027853213564515 0.00602736423362064 0 0.0273841308961457 0.0190270818798757 0.0159235668789809 0
"das" 0.00790014220255965 0.020054816498429 0.0432105433725829 0.0169721656483367 0.0138773244518457 0.0134970981239034 0.0253936008125952 0.046339202965709 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.00696330339112875 0.0180820927008619 0.0272219953722608 0.0136920654480728 0.0443965243863766 0.0477707006369427 0.0765623504641593
"efecto" 0 0.0133698776656194 0.0216052716862915 0 0.00693866222592284 0.0134970981239034 0.0190452006094464 0.0397193168277506 0.0549073438572409 0 0.0651324359531046 0.00908843042806507 0.0139266067822575 0.0120547284672413 0.0136109976861304 0.0136920654480728 0.00634236062662523 0.0238853503184713 0
"esposa" 0.0158002844051193 0.00668493883280968 0 0 0.00693866222592284 0 0.0380904012188928 0 0.0137268359643102 0 0 0.109061165136781 0.0417798203467725 0.0241094569344826 0.034027494215326 0.0205380981721093 0.0126847212532505 0 0.00957029380801991
"estrecho" 0 0.0133698776656194 0 0.0339443312966735 0.0138773244518457 0.0134970981239034 0.0126968004062976 0.0595789752416258 0.0411805078929307 0.0229594765239353 0.0217108119843682 0 0.00696330339112875 0.00602736423362064 0.0068054988430652 0.0136920654480728 0.0126847212532505 0.0159235668789809 0.0191405876160398
"eterna" 0 0 0 0.00848608282416836 0.131834582292534 0.0134970981239034 0 0.0132397722759169 0.0137268359643102 0 0.0217108119843682 0.0181768608561301 0 0 0.0068054988430652 0.00684603272403642 0.0317118031331262 0.0238853503184713 0.00957029380801991
"humana" 0.0237004266076789 0.0133698776656194 0 0.0169721656483367 0.0902026089369969 0.0134970981239034 0 0.0198596584138753 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.00696330339112875 0.00602736423362064 0 0.00684603272403642 0.0126847212532505 0.0159235668789809 0.0191405876160398
"infame" 0 0.0133698776656194 0 0 0.0208159866777685 0.0539883924956134 0 0.0330994306897921 0 0 0 0.0363537217122603 0.0487431237379013 0.0180820927008619 0 0.0273841308961457 0.0190270818798757 0.00796178343949045 0
"juro" 0.0316005688102386 0.0267397553312387 0.0108026358431457 0.00848608282416836 0 0.0337427453097584 0.00634840020314881 0.0132397722759169 0.0274536719286205 0 0.0325662179765523 0.0181768608561301 0.027853213564515 0.0241094569344826 0.0136109976861304 0.0136920654480728 0 0.0159235668789809 0.0478514690400995
"llamas" 0.00790014220255965 0.0735343271609065 0 0.0594025797691785 0.0208159866777685 0.0337427453097584 0 0 0 0 0 0.00908843042806507 0.00696330339112875 0.0120547284672413 0.034027494215326 0.0273841308961457 0 0.0238853503184713 0.00957029380801991
"mortal" 0.00790014220255965 0.00668493883280968 0 0.0339443312966735 0.0555092978073827 0.0134970981239034 0.00634840020314881 0.0264795445518337 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.027853213564515 0 0.0408329930583912 0.0273841308961457 0.0317118031331262 0.0159235668789809 0.0574217628481194
"oye" 0.0237004266076789 0.0401096329968581 0.0432105433725829 0.0339443312966735 0.0208159866777685 0 0 0.0132397722759169 0.0137268359643102 0 0.0108554059921841 0.0363537217122603 0.00696330339112875 0.00602736423362064 0.0068054988430652 0 0.0126847212532505 0.0557324840764331 0.00957029380801991
"palabras" 0.00790014220255965 0.0534795106624774 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.020245647185855 0.0126968004062976 0 0 0.0229594765239353 0 0.0363537217122603 0.027853213564515 0.0241094569344826 0 0.0205380981721093 0.0190270818798757 0 0.0478514690400995
"quando" 0 0 0 0.00848608282416836 0 0 0 0.12577783662121 0 0.103317644357709 0 0 0 0 0 0 0 0 0
"querer" 0.0158002844051193 0.0133698776656194 0.0216052716862915 0.00848608282416836 0.00693866222592284 0.0269941962478067 0.0253936008125952 0.0132397722759169 0.0411805078929307 0.0114797382619676 0.0217108119843682 0.0272652912841952 0.0139266067822575 0.0180820927008619 0.0408329930583912 0.0547682617922914 0.0253694425065009 0.0398089171974522 0.00957029380801991
"saña" 0 0.0334246941640484 0 0.0509164969450102 0.0277546489036914 0.00674854906195168 0 0.0264795445518337 0.0686341798215511 0.0344392147859029 0 0 0.00696330339112875 0 0 0.0136920654480728 0 0.0159235668789809 0.0382811752320796
"secreto" 0.0316005688102386 0.0267397553312387 0 0.0254582484725051 0.00693866222592284 0.00674854906195168 0.0253936008125952 0.0330994306897921 0 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.0208899101733863 0.0120547284672413 0 0.0136920654480728 0.0190270818798757 0.0238853503184713 0
"sombras" 0 0.00668493883280968 0 0.0594025797691785 0.0138773244518457 0.00674854906195168 0 0.105918178207335 0 0.0229594765239353 0 0 0 0 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0
"suele" 0.0158002844051193 0.0334246941640484 0 0.00848608282416836 0.0346933111296142 0.0269941962478067 0.0126968004062976 0 0.0274536719286205 0.0344392147859029 0 0.0454421521403254 0 0.0301368211681032 0.0068054988430652 0 0.0190270818798757 0.0238853503184713 0.0191405876160398
"tormento" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.0208159866777685 0.0269941962478067 0 0.0264795445518337 0 0.0459189530478705 0.0217108119843682 0.0272652912841952 0.0417798203467725 0.00602736423362064 0.0068054988430652 0.0479222290682549 0.0126847212532505 0.0318471337579618 0.0382811752320796
"ven" 0.0158002844051193 0.00668493883280968 0.0216052716862915 0.00848608282416836 0.00693866222592284 0.0674854906195168 0.0507872016251905 0.00661988613795843 0 0 0.0108554059921841 0 0.0139266067822575 0.0723283708034477 0.0136109976861304 0.0479222290682549 0.0253694425065009 0 0.0957029380801991
"vio" 0.0316005688102386 0.0267397553312387 0.0432105433725829 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.0190452006094464 0.00661988613795843 0.0686341798215511 0.0114797382619676 0 0.0272652912841952 0 0.00602736423362064 0.0136109976861304 0.0205380981721093 0.0190270818798757 0.00796178343949045 0.0287108814240597
"virtud" 0 0.0334246941640484 0 0.0678886625933469 0.0208159866777685 0.020245647185855 0.0190452006094464 0.00661988613795843 0 0 0 0 0.0417798203467725 0.0120547284672413 0.0204164965291956 0.0410761963442185 0.0190270818798757 0.00796178343949045 0.00957029380801991
"vna" 0 0 0 0 0 0 0 0.112538064345293 0 0.137756859143612 0 0 0 0 0 0 0 0 0
"alas" 0 0.020054816498429 0.0108026358431457 0.0254582484725051 0.0208159866777685 0.0404912943717101 0.0190452006094464 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0108554059921841 0.00908843042806507 0.0208899101733863 0.0120547284672413 0.0068054988430652 0 0.00634236062662523 0.00796178343949045 0
"campo" 0 0.00668493883280968 0 0.0254582484725051 0 0.0134970981239034 0.00634840020314881 0 0.178448867536033 0.0459189530478705 0.0434216239687364 0 0 0.066301006569827 0.0476384919014564 0 0.152216655039006 0.00796178343949045 0.00957029380801991
"crudo" 0.0316005688102386 0.00668493883280968 0 0 0.0416319733555371 0 0 0.0529590891036674 0.0960878517501716 0.0229594765239353 0 0 0 0 0.0068054988430652 0.0273841308961457 0 0 0
"honor" 0 0.0133698776656194 0.0108026358431457 0 0 0.0337427453097584 0.00634840020314881 0.00661988613795843 0.0549073438572409 0 0.0108554059921841 0.0727074434245206 0.0348165169556438 0.0241094569344826 0 0.00684603272403642 0.0126847212532505 0.0636942675159236 0.00957029380801991
"pobre" 0.0158002844051193 0.00668493883280968 0.0324079075294372 0.0169721656483367 0.00693866222592284 0.0472398434336618 0.031742001015744 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.00696330339112875 0.0120547284672413 0.0136109976861304 0.0684603272403642 0.00634236062662523 0.0477707006369427 0.00957029380801991
"pudiera" 0.00790014220255965 0.0133698776656194 0.0540131792157286 0.00848608282416836 0.0138773244518457 0.020245647185855 0.0126968004062976 0.0198596584138753 0.0274536719286205 0.0229594765239353 0.0217108119843682 0 0.0208899101733863 0 0.0272219953722608 0.0205380981721093 0.0190270818798757 0.00796178343949045 0.0191405876160398
"reposo" 0.0395007110127982 0.020054816498429 0 0 0.0416319733555371 0.0269941962478067 0 0.0264795445518337 0.0137268359643102 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.00696330339112875 0 0.0272219953722608 0 0.0126847212532505 0.0238853503184713 0.0191405876160398
"salir" 0.0316005688102386 0.0534795106624774 0 0.00848608282416836 0.00693866222592284 0 0.00634840020314881 0.0132397722759169 0 0.0688784295718058 0 0.0272652912841952 0.0139266067822575 0.0361641854017238 0.0952769838029128 0.0547682617922914 0.0380541637597514 0.00796178343949045 0.0287108814240597
"zelabo" 0 0 0 0 0 0 0 0 0 0 0 0 0.194972494951605 0 0 0 0 0 0
"aún" 0 0.0133698776656194 0 0.0254582484725051 0.00693866222592284 0.0269941962478067 0.0190452006094464 0 0.0274536719286205 0 0.0434216239687364 0.0454421521403254 0.0208899101733863 0.0180820927008619 0.0204164965291956 0.00684603272403642 0.0443965243863766 0.071656050955414 0
"cara" 0.00790014220255965 0.0267397553312387 0.0324079075294372 0.0169721656483367 0.0624479600333056 0.0269941962478067 0.00634840020314881 0 0 0.0114797382619676 0.0108554059921841 0 0.00696330339112875 0 0.0136109976861304 0.00684603272403642 0.0126847212532505 0 0.0191405876160398
"crueles" 0 0 0 0.0763747454175153 0.0346933111296142 0.00674854906195168 0 0.0132397722759169 0 0 0 0.00908843042806507 0.0626697305201588 0 0 0.00684603272403642 0 0.00796178343949045 0
"cuidado" 0.0553009954179175 0.0334246941640484 0 0 0 0 0.0126968004062976 0 0.0137268359643102 0.0114797382619676 0.0325662179765523 0.0454421521403254 0.0208899101733863 0.0361641854017238 0.0272219953722608 0.0273841308961457 0.0380541637597514 0.071656050955414 0.00957029380801991
"darte" 0.0316005688102386 0.0133698776656194 0.0324079075294372 0 0 0 0.0126968004062976 0.0529590891036674 0.0274536719286205 0.0229594765239353 0.0108554059921841 0 0.0208899101733863 0.0120547284672413 0.0204164965291956 0.0136920654480728 0.0380541637597514 0.0557324840764331 0.0478514690400995
"diga" 0 0.020054816498429 0.0216052716862915 0 0.00693866222592284 0.0134970981239034 0.031742001015744 0.0132397722759169 0.0686341798215511 0.0229594765239353 0.0217108119843682 0.0272652912841952 0 0.0421915496353445 0 0.0273841308961457 0.0190270818798757 0.0318471337579618 0.0191405876160398
"divina" 0 0.00668493883280968 0 0.0254582484725051 0.0624479600333056 0.0134970981239034 0.0190452006094464 0.0132397722759169 0.0274536719286205 0 0.0108554059921841 0.0272652912841952 0.00696330339112875 0 0 0.0273841308961457 0.0253694425065009 0.0159235668789809 0.00957029380801991
"eliodora" 0 0 0 0 0 0 0 0.178736925724878 0 0 0 0 0 0 0 0 0 0.660828025477707 0
"españa" 0 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.00693866222592284 0.020245647185855 0 0 0.164722031571723 0.0114797382619676 0.0108554059921841 0.0272652912841952 0 0.0361641854017238 0.068054988430652 0.0684603272403642 0 0 0
"guarda" 0.0474008532153579 0.00668493883280968 0 0.00848608282416836 0.0138773244518457 0.0269941962478067 0.031742001015744 0.0330994306897921 0.0137268359643102 0 0.0108554059921841 0 0.00696330339112875 0.0241094569344826 0 0 0.0380541637597514 0.0159235668789809 0.0191405876160398
"había" 0.00790014220255965 0 0.0108026358431457 0.0254582484725051 0.0971412711629198 0.00674854906195168 0.00634840020314881 0 0.0274536719286205 0 0.0108554059921841 0.0272652912841952 0 0 0.0068054988430652 0.00684603272403642 0.0190270818798757 0 0.0191405876160398
"marte" 0.0158002844051193 0.0133698776656194 0 0.00848608282416836 0 0.0472398434336618 0 0.0198596584138753 0.0823610157858614 0.0114797382619676 0.0325662179765523 0.00908843042806507 0.00696330339112875 0.102465191971551 0.0204164965291956 0 0.0317118031331262 0.00796178343949045 0.00957029380801991
"muchos" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.0678886625933469 0.0416319733555371 0.00674854906195168 0.0126968004062976 0.00661988613795843 0 0 0.0217108119843682 0 0 0.00602736423362064 0.034027494215326 0.0342301636201821 0.0190270818798757 0.0159235668789809 0.0191405876160398
"negocio" 0.0711012798230368 0.0133698776656194 0.0216052716862915 0 0 0.0134970981239034 0 0 0.0274536719286205 0.0114797382619676 0.0325662179765523 0.0454421521403254 0.00696330339112875 0.00602736423362064 0 0 0 0.071656050955414 0
"presente" 0.00790014220255965 0.020054816498429 0.0108026358431457 0.00848608282416836 0.0138773244518457 0.020245647185855 0 0.0264795445518337 0.0549073438572409 0 0.0434216239687364 0.0181768608561301 0.0139266067822575 0.0301368211681032 0.034027494215326 0 0.0126847212532505 0.0318471337579618 0.00957029380801991
"puerta" 0.0395007110127982 0.0267397553312387 0.0108026358431457 0.00848608282416836 0 0.020245647185855 0.0380904012188928 0.00661988613795843 0.0274536719286205 0.0114797382619676 0 0 0.0208899101733863 0 0.0136109976861304 0.00684603272403642 0.0253694425065009 0.0875796178343949 0.114843525696239
"tantos" 0.0316005688102386 0.020054816498429 0.0432105433725829 0.0339443312966735 0.0138773244518457 0.020245647185855 0.0190452006094464 0.00661988613795843 0.0137268359643102 0 0 0.00908843042806507 0.00696330339112875 0.0241094569344826 0.034027494215326 0.0410761963442185 0.0190270818798757 0.00796178343949045 0
"vemos" 0.00790014220255965 0.0267397553312387 0 0.0339443312966735 0.0624479600333056 0.00674854906195168 0.0190452006094464 0.00661988613795843 0.0411805078929307 0 0 0.00908843042806507 0 0 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.00796178343949045 0.00957029380801991
"vino" 0.00790014220255965 0.020054816498429 0.0108026358431457 0.00848608282416836 0 0.00674854906195168 0.031742001015744 0 0.0274536719286205 0.0344392147859029 0.0325662179765523 0.0454421521403254 0.0139266067822575 0.0241094569344826 0.034027494215326 0.0205380981721093 0.0380541637597514 0.0159235668789809 0.0574217628481194
"celos" 0.0158002844051193 0.0133698776656194 0 0 0 0.0674854906195168 0.0571356018283393 0 0 0.0344392147859029 0 0 0 0.00602736423362064 0 0 0.0126847212532505 0.00796178343949045 0.0382811752320796
"cuales" 0.00790014220255965 0.0334246941640484 0.0216052716862915 0.0169721656483367 0.0763252844851513 0 0 0 0 0 0 0.00908843042806507 0.027853213564515 0.00602736423362064 0 0.0136920654480728 0.0126847212532505 0 0.0191405876160398
"destos" 0.0237004266076789 0 0 0.0594025797691785 0.0555092978073827 0.0134970981239034 0.0126968004062976 0.00661988613795843 0.0274536719286205 0 0 0.00908843042806507 0 0.0120547284672413 0.034027494215326 0.0205380981721093 0 0.00796178343949045 0
"dicen" 0.0158002844051193 0.0267397553312387 0.0216052716862915 0.00848608282416836 0.0277546489036914 0.020245647185855 0.0571356018283393 0 0 0 0.0108554059921841 0 0 0.0241094569344826 0.0068054988430652 0.0616142945163278 0.0443965243863766 0.00796178343949045 0.00957029380801991
"diestra" 0.0237004266076789 0.0401096329968581 0.0108026358431457 0 0 0.0134970981239034 0.00634840020314881 0.0198596584138753 0 0.0688784295718058 0 0 0.027853213564515 0.0120547284672413 0.0204164965291956 0.0205380981721093 0.00634236062662523 0 0.00957029380801991
"dulces" 0.0474008532153579 0 0 0.0424304141208418 0.0416319733555371 0.0134970981239034 0.00634840020314881 0 0 0 0.0542770299609205 0 0.00696330339112875 0.00602736423362064 0.0136109976861304 0.0136920654480728 0 0 0.00957029380801991
"ejemplo" 0.0316005688102386 0.0334246941640484 0.0216052716862915 0.0169721656483367 0.0346933111296142 0 0 0 0.0274536719286205 0 0.0108554059921841 0.00908843042806507 0.027853213564515 0.00602736423362064 0 0.00684603272403642 0 0.0318471337579618 0.0191405876160398
"entrar" 0.0395007110127982 0.00668493883280968 0.0216052716862915 0 0 0 0.0126968004062976 0.00661988613795843 0.0686341798215511 0.0344392147859029 0.0325662179765523 0.00908843042806507 0.0208899101733863 0 0.0136109976861304 0 0.0126847212532505 0.0398089171974522 0.0191405876160398
"esse" 0 0 0 0 0 0 0 0.158877267311002 0 0.0229594765239353 0 0 0 0 0 0 0 0 0
