"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_GallardoEspanol" "Cervantes_Urdemalas" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido restaurada" "Virues_Marcela" "Virues_Semirámis"
"uno" 0 0.020054816498429 0.0324079075294372 0.0254582484725051 0.0138773244518457 0.0404912943717101 0.0180820927008619 0.0380904012188928 0 0.0137268359643102 0 0.0434216239687364 0.0272652912841952 0.00696330339112875
"diga" 0 0.020054816498429 0.0216052716862915 0 0.00693866222592284 0.0134970981239034 0.0421915496353445 0.031742001015744 0.0132397722759169 0.0686341798215511 0.0229594765239353 0.0217108119843682 0.0272652912841952 0
"esos" 0.0316005688102386 0.0267397553312387 0.0108026358431457 0.093346911065852 0.0138773244518457 0.00674854906195168 0.00602736423362064 0.0190452006094464 0 0 0 0.0108554059921841 0.0272652912841952 0.0208899101733863
"fieras" 0.00790014220255965 0.020054816498429 0 0.0509164969450102 0.0624479600333056 0.00674854906195168 0.00602736423362064 0 0.00661988613795843 0.0274536719286205 0.0344392147859029 0.0108554059921841 0 0.0417798203467725
"maldad" 0 0.0401096329968581 0.0108026358431457 0 0 0.0134970981239034 0.0120547284672413 0 0.0595789752416258 0.0411805078929307 0 0.0108554059921841 0.0545305825683904 0.027853213564515
"mañana" 0 0.020054816498429 0.0324079075294372 0 0 0.020245647185855 0.0241094569344826 0.0253936008125952 0.0198596584138753 0 0.0344392147859029 0.0325662179765523 0.0181768608561301 0.0417798203467725
"pie" 0.00790014220255965 0 0.0108026358431457 0 0.0138773244518457 0.0472398434336618 0.00602736423362064 0.0253936008125952 0.0132397722759169 0 0.0229594765239353 0.0217108119843682 0.0727074434245206 0.027853213564515
"quisiera" 0.0158002844051193 0 0.0216052716862915 0.0339443312966735 0.0346933111296142 0.020245647185855 0.0180820927008619 0.00634840020314881 0.0132397722759169 0.0137268359643102 0.0344392147859029 0.0434216239687364 0.0181768608561301 0.0139266067822575
"rico" 0.00790014220255965 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.0208159866777685 0.0337427453097584 0.0180820927008619 0.0380904012188928 0 0 0.0114797382619676 0 0.0181768608561301 0.0487431237379013
"roldán" 0 0 0 0 0 0.222702119044405 0.00602736423362064 0 0 0 0 0 0 0
"salir" 0.0316005688102386 0.0534795106624774 0 0.00848608282416836 0.00693866222592284 0 0.0361641854017238 0.00634840020314881 0.0132397722759169 0 0.0688784295718058 0 0.0272652912841952 0.0139266067822575
"suele" 0.0158002844051193 0.0334246941640484 0 0.00848608282416836 0.0346933111296142 0.0269941962478067 0.0301368211681032 0.0126968004062976 0 0.0274536719286205 0.0344392147859029 0 0.0454421521403254 0
"vengo" 0 0.0267397553312387 0 0.0254582484725051 0 0 0.0180820927008619 0.0253936008125952 0.0595789752416258 0.0274536719286205 0 0.0325662179765523 0.0454421521403254 0.00696330339112875
"vuelve" 0.0158002844051193 0.0401096329968581 0 0.00848608282416836 0.0277546489036914 0.0742340396814685 0.0180820927008619 0.00634840020314881 0 0 0 0.0108554059921841 0.0363537217122603 0.00696330339112875
"ah" 0.0395007110127982 0.00668493883280968 0.0756184509020201 0 0 0.0607369415575651 0.00602736423362064 0 0 0.0137268359643102 0 0 0.0817958738525857 0
"cuidado" 0.0553009954179175 0.0334246941640484 0 0 0 0 0.0361641854017238 0.0126968004062976 0 0.0137268359643102 0.0114797382619676 0.0325662179765523 0.0454421521403254 0.0208899101733863
"dando" 0.0237004266076789 0.020054816498429 0.0324079075294372 0.00848608282416836 0.0138773244518457 0.020245647185855 0.0120547284672413 0 0.0595789752416258 0.0274536719286205 0.0114797382619676 0.0108554059921841 0.0181768608561301 0.00696330339112875
"españa" 0 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.00693866222592284 0.020245647185855 0.0361641854017238 0 0 0.164722031571723 0.0114797382619676 0.0108554059921841 0.0272652912841952 0
"espanto" 0.0395007110127982 0.00668493883280968 0.0108026358431457 0.0169721656483367 0.0208159866777685 0.0269941962478067 0.0120547284672413 0.0190452006094464 0.0264795445518337 0.0137268359643102 0.0114797382619676 0 0.00908843042806507 0.0348165169556438
"esposa" 0.0158002844051193 0.00668493883280968 0 0 0.00693866222592284 0 0.0241094569344826 0.0380904012188928 0 0.0137268359643102 0 0 0.109061165136781 0.0417798203467725
"inocente" 0.0237004266076789 0.0133698776656194 0 0.135777325186694 0.0277546489036914 0 0.00602736423362064 0 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.00696330339112875
"juro" 0.0316005688102386 0.0267397553312387 0.0108026358431457 0.00848608282416836 0 0.0337427453097584 0.0241094569344826 0.00634840020314881 0.0132397722759169 0.0274536719286205 0 0.0325662179765523 0.0181768608561301 0.027853213564515
"mueve" 0.0474008532153579 0.020054816498429 0.0432105433725829 0.00848608282416836 0.0138773244518457 0.020245647185855 0.00602736423362064 0.0126968004062976 0.0264795445518337 0.0411805078929307 0 0 0.0272652912841952 0.00696330339112875
"nueva" 0.00790014220255965 0.0267397553312387 0 0 0.0208159866777685 0.0337427453097584 0.0120547284672413 0.0380904012188928 0.0132397722759169 0 0 0.0542770299609205 0.0272652912841952 0.0139266067822575
"palabras" 0.00790014220255965 0.0534795106624774 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.020245647185855 0.0241094569344826 0.0126968004062976 0 0 0.0229594765239353 0 0.0363537217122603 0.027853213564515
"respuesta" 0 0.0401096329968581 0.0216052716862915 0 0.00693866222592284 0 0.0482189138689651 0 0.0198596584138753 0.0274536719286205 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.0487431237379013
"riguroso" 0.0395007110127982 0.020054816498429 0 0.0254582484725051 0 0 0.00602736423362064 0 0.0661988613795843 0.0411805078929307 0.0229594765239353 0.0325662179765523 0.00908843042806507 0.0139266067822575
"sentido" 0 0.0334246941640484 0.0108026358431457 0.0169721656483367 0.0346933111296142 0.00674854906195168 0.00602736423362064 0.0190452006094464 0.0397193168277506 0.0274536719286205 0.0229594765239353 0.0325662179765523 0.00908843042806507 0.00696330339112875
"tantas" 0.0158002844051193 0.020054816498429 0.0216052716862915 0.0254582484725051 0.0277546489036914 0.0472398434336618 0.0120547284672413 0.031742001015744 0 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.00696330339112875
"toma" 0.0237004266076789 0.020054816498429 0.0216052716862915 0 0.00693866222592284 0.00674854906195168 0.0421915496353445 0.0253936008125952 0.00661988613795843 0 0.0114797382619676 0.0217108119843682 0.0363537217122603 0.027853213564515
"años" 0 0.0334246941640484 0.0756184509020201 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.0120547284672413 0.0126968004062976 0 0 0 0.0108554059921841 0.0454421521403254 0.0487431237379013
"basta" 0.00790014220255965 0.0267397553312387 0.0972237225883116 0.0169721656483367 0 0.0134970981239034 0.0120547284672413 0 0 0.0274536719286205 0.0114797382619676 0.0108554059921841 0.0545305825683904 0.0139266067822575
"crueza" 0 0 0 0.127291242362525 0.0346933111296142 0 0 0 0.0529590891036674 0.0549073438572409 0 0 0 0
"cuál" 0.0316005688102386 0.0668493883280968 0 0.00848608282416836 0 0.020245647185855 0.0120547284672413 0.0126968004062976 0 0.0137268359643102 0 0.0325662179765523 0 0.0417798203467725
"das" 0.00790014220255965 0.020054816498429 0.0432105433725829 0.0169721656483367 0.0138773244518457 0.0134970981239034 0.0180820927008619 0.0253936008125952 0.046339202965709 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"dél" 0.00790014220255965 0 0 0.0509164969450102 0.0208159866777685 0.0337427453097584 0.066301006569827 0.0190452006094464 0 0.0411805078929307 0 0 0 0
"doña" 0 0 0.108026358431457 0.10183299389002 0.0555092978073827 0 0.0120547284672413 0 0 0 0 0 0 0
"hazer" 0 0 0 0 0 0 0 0 0.145637495035085 0 0.114797382619676 0 0 0
"honor" 0 0.0133698776656194 0.0108026358431457 0 0 0.0337427453097584 0.0241094569344826 0.00634840020314881 0.00661988613795843 0.0549073438572409 0 0.0108554059921841 0.0727074434245206 0.0348165169556438
"humano" 0.0158002844051193 0 0 0.0169721656483367 0.138773244518457 0.0134970981239034 0.00602736423362064 0 0.0198596584138753 0 0.0114797382619676 0 0 0.00696330339112875
"igual" 0.00790014220255965 0.00668493883280968 0 0.0169721656483367 0.00693866222592284 0.0539883924956134 0.00602736423362064 0.0190452006094464 0.0198596584138753 0.0274536719286205 0 0.0108554059921841 0.0363537217122603 0.0348165169556438
"infame" 0 0.0133698776656194 0 0 0.0208159866777685 0.0539883924956134 0.0180820927008619 0 0.0330994306897921 0 0 0 0.0363537217122603 0.0487431237379013
"ingenio" 0 0 0 0 0.0138773244518457 0.0404912943717101 0.0120547284672413 0.0952260030472321 0.00661988613795843 0 0 0.0108554059921841 0.00908843042806507 0.027853213564515
"orán" 0 0 0 0 0 0 0.19287565547586 0 0 0 0 0 0 0
"orden" 0 0 0.0216052716862915 0.0169721656483367 0 0.00674854906195168 0.00602736423362064 0.00634840020314881 0.0794386336555011 0.0686341798215511 0 0.0108554059921841 0 0.0487431237379013
"presente" 0.00790014220255965 0.020054816498429 0.0108026358431457 0.00848608282416836 0.0138773244518457 0.020245647185855 0.0301368211681032 0 0.0264795445518337 0.0549073438572409 0 0.0434216239687364 0.0181768608561301 0.0139266067822575
"querer" 0.0158002844051193 0.0133698776656194 0.0216052716862915 0.00848608282416836 0.00693866222592284 0.0269941962478067 0.0180820927008619 0.0253936008125952 0.0132397722759169 0.0411805078929307 0.0114797382619676 0.0217108119843682 0.0272652912841952 0.0139266067822575
"rigurosa" 0.0237004266076789 0.0467945718296678 0 0.00848608282416836 0.00693866222592284 0 0.00602736423362064 0.0126968004062976 0.0529590891036674 0.0274536719286205 0 0 0 0.0487431237379013
"veis" 0.0237004266076789 0.00668493883280968 0.0216052716862915 0.0254582484725051 0.0277546489036914 0.0134970981239034 0.0120547284672413 0 0 0.0274536719286205 0 0.0651324359531046 0.0545305825683904 0.00696330339112875
"acuerdo" 0 0.00668493883280968 0 0.0169721656483367 0.0346933111296142 0.020245647185855 0.0120547284672413 0 0.0595789752416258 0.0549073438572409 0 0.0108554059921841 0 0.027853213564515
"aviso" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.0169721656483367 0.0208159866777685 0.0269941962478067 0.0120547284672413 0.00634840020314881 0.0198596584138753 0.0274536719286205 0 0 0.0454421521403254 0.0348165169556438
"efecto" 0 0.0133698776656194 0.0216052716862915 0 0.00693866222592284 0.0134970981239034 0.0120547284672413 0.0190452006094464 0.0397193168277506 0.0549073438572409 0 0.0651324359531046 0.00908843042806507 0.0139266067822575
"guarda" 0.0474008532153579 0.00668493883280968 0 0.00848608282416836 0.0138773244518457 0.0269941962478067 0.0241094569344826 0.031742001015744 0.0330994306897921 0.0137268359643102 0 0.0108554059921841 0 0.00696330339112875
"llamas" 0.00790014220255965 0.0735343271609065 0 0.0594025797691785 0.0208159866777685 0.0337427453097584 0.0120547284672413 0 0 0 0 0 0.00908843042806507 0.00696330339112875
"mandas" 0.0158002844051193 0 0.0216052716862915 0 0 0.0134970981239034 0.0361641854017238 0.00634840020314881 0.046339202965709 0 0 0.0217108119843682 0.0454421521403254 0.027853213564515
"marido" 0.0474008532153579 0.0133698776656194 0.0432105433725829 0 0 0 0 0.0444388014220416 0.0264795445518337 0 0 0.0651324359531046 0.00908843042806507 0.00696330339112875
"merced" 0 0.0133698776656194 0 0.00848608282416836 0.0138773244518457 0.00674854906195168 0.0301368211681032 0.0253936008125952 0.0132397722759169 0 0.0344392147859029 0.0434216239687364 0.0272652912841952 0.027853213564515
"monte" 0 0.020054816498429 0 0 0.0138773244518457 0.0404912943717101 0 0 0 0 0.0114797382619676 0.0325662179765523 0.136326456420976 0.00696330339112875
"pueden" 0.00790014220255965 0.0334246941640484 0 0.0509164969450102 0.0555092978073827 0.00674854906195168 0.00602736423362064 0.0380904012188928 0 0 0 0 0.00908843042806507 0.0139266067822575
"secreto" 0.0316005688102386 0.0267397553312387 0 0.0254582484725051 0.00693866222592284 0.00674854906195168 0.0120547284672413 0.0253936008125952 0.0330994306897921 0 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.0208899101733863
"tantos" 0.0316005688102386 0.020054816498429 0.0432105433725829 0.0339443312966735 0.0138773244518457 0.020245647185855 0.0241094569344826 0.0190452006094464 0.00661988613795843 0.0137268359643102 0 0 0.00908843042806507 0.00696330339112875
"van" 0.0474008532153579 0.0133698776656194 0.0324079075294372 0 0.00693866222592284 0.00674854906195168 0.0301368211681032 0.0380904012188928 0 0.0137268359643102 0.0229594765239353 0.0217108119843682 0.0181768608561301 0
"venir" 0.00790014220255965 0.020054816498429 0.0108026358431457 0.00848608282416836 0.0346933111296142 0.0134970981239034 0.0421915496353445 0.00634840020314881 0.0132397722759169 0.0411805078929307 0.0114797382619676 0.0108554059921841 0.0181768608561301 0.00696330339112875
"vino" 0.00790014220255965 0.020054816498429 0.0108026358431457 0.00848608282416836 0 0.00674854906195168 0.0241094569344826 0.031742001015744 0 0.0274536719286205 0.0344392147859029 0.0325662179765523 0.0454421521403254 0.0139266067822575
"virtud" 0 0.0334246941640484 0 0.0678886625933469 0.0208159866777685 0.020245647185855 0.0120547284672413 0.0190452006094464 0.00661988613795843 0 0 0 0 0.0417798203467725
"acaso" 0.0474008532153579 0.00668493883280968 0.0324079075294372 0 0 0.0472398434336618 0.0301368211681032 0.0190452006094464 0 0 0 0 0.0363537217122603 0.00696330339112875
"alas" 0 0.020054816498429 0.0108026358431457 0.0254582484725051 0.0208159866777685 0.0404912943717101 0.0120547284672413 0.0190452006094464 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0108554059921841 0.00908843042806507 0.0208899101733863
"aliento" 0.0237004266076789 0.0133698776656194 0.0756184509020201 0.00848608282416836 0.0485706355814599 0.020245647185855 0.00602736423362064 0 0.0132397722759169 0 0.0114797382619676 0.0217108119843682 0 0.00696330339112875
"alta" 0.0237004266076789 0.0133698776656194 0.0108026358431457 0.00848608282416836 0.0138773244518457 0 0 0.00634840020314881 0.0330994306897921 0.0274536719286205 0.0459189530478705 0 0.0363537217122603 0.0348165169556438
"amores" 0.0158002844051193 0.0133698776656194 0.0108026358431457 0.10183299389002 0.0485706355814599 0.00674854906195168 0 0.0126968004062976 0 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0
"aún" 0 0.0133698776656194 0 0.0254582484725051 0.00693866222592284 0.0269941962478067 0.0180820927008619 0.0190452006094464 0 0.0274536719286205 0 0.0434216239687364 0.0454421521403254 0.0208899101733863
"cuatro" 0.00790014220255965 0.00668493883280968 0.0324079075294372 0 0 0.00674854906195168 0.00602736423362064 0.0825292026409345 0 0 0 0 0.0272652912841952 0.0487431237379013
"darle" 0.0158002844051193 0.00668493883280968 0.0756184509020201 0 0 0 0.00602736423362064 0.0126968004062976 0.0661988613795843 0.0274536719286205 0 0.0108554059921841 0 0.027853213564515
"desto" 0.0474008532153579 0 0 0 0 0.0269941962478067 0.0482189138689651 0.0126968004062976 0.046339202965709 0.0411805078929307 0 0 0 0
"días" 0.0158002844051193 0 0.0216052716862915 0.0424304141208418 0.0208159866777685 0.0337427453097584 0 0.0190452006094464 0 0 0.0459189530478705 0.0108554059921841 0.0181768608561301 0.0208899101733863
"dice" 0.0395007110127982 0.00668493883280968 0.0216052716862915 0 0.0138773244518457 0.0404912943717101 0.0361641854017238 0.0253936008125952 0 0.0274536719286205 0 0.0108554059921841 0.00908843042806507 0
"dicen" 0.0158002844051193 0.0267397553312387 0.0216052716862915 0.00848608282416836 0.0277546489036914 0.020245647185855 0.0241094569344826 0.0571356018283393 0 0 0 0.0108554059921841 0 0
"empresa" 0.0158002844051193 0.00668493883280968 0 0 0 0.0337427453097584 0.0783557350370683 0 0.0330994306897921 0.0137268359643102 0 0 0.00908843042806507 0.0139266067822575
"encierra" 0.0158002844051193 0.00668493883280968 0 0 0.00693866222592284 0.0472398434336618 0.0421915496353445 0 0.00661988613795843 0.0411805078929307 0.0114797382619676 0.0217108119843682 0.0272652912841952 0.0139266067822575
"estrecho" 0 0.0133698776656194 0 0.0339443312966735 0.0138773244518457 0.0134970981239034 0.00602736423362064 0.0126968004062976 0.0595789752416258 0.0411805078929307 0.0229594765239353 0.0217108119843682 0 0.00696330339112875
"gozo" 0.0316005688102386 0.020054816498429 0 0.0169721656483367 0.0277546489036914 0 0 0 0 0 0 0 0.0363537217122603 0.0905229440846738
"humana" 0.0237004266076789 0.0133698776656194 0 0.0169721656483367 0.0902026089369969 0.0134970981239034 0.00602736423362064 0 0.0198596584138753 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"oye" 0.0237004266076789 0.0401096329968581 0.0432105433725829 0.0339443312966735 0.0208159866777685 0 0.00602736423362064 0 0.0132397722759169 0.0137268359643102 0 0.0108554059921841 0.0363537217122603 0.00696330339112875
"pobre" 0.0158002844051193 0.00668493883280968 0.0324079075294372 0.0169721656483367 0.00693866222592284 0.0472398434336618 0.0120547284672413 0.031742001015744 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.00696330339112875
"querido" 0.0158002844051193 0.0133698776656194 0.0216052716862915 0 0.0277546489036914 0.0134970981239034 0 0.00634840020314881 0.0132397722759169 0 0 0.0217108119843682 0.0272652912841952 0.0696330339112875
"semíramis" 0 0 0.0108026358431457 0 0 0 0 0 0 0 0 0 0 0.201935798342734
"tormento" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.0208159866777685 0.0269941962478067 0.00602736423362064 0 0.0264795445518337 0 0.0459189530478705 0.0217108119843682 0.0272652912841952 0.0417798203467725
"vio" 0.0316005688102386 0.0267397553312387 0.0432105433725829 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.00602736423362064 0.0190452006094464 0.00661988613795843 0.0686341798215511 0.0114797382619676 0 0.0272652912841952 0
"agua" 0 0.020054816498429 0.0108026358431457 0.0169721656483367 0.0208159866777685 0.020245647185855 0 0.031742001015744 0.00661988613795843 0 0 0.0434216239687364 0.0454421521403254 0.0139266067822575
"darte" 0.0316005688102386 0.0133698776656194 0.0324079075294372 0 0 0 0.0120547284672413 0.0126968004062976 0.0529590891036674 0.0274536719286205 0.0229594765239353 0.0108554059921841 0 0.0208899101733863
"escucha" 0.0237004266076789 0.020054816498429 0 0 0 0.020245647185855 0.0421915496353445 0.0253936008125952 0.00661988613795843 0 0 0.0217108119843682 0.0181768608561301 0.027853213564515
"eterna" 0 0 0 0.00848608282416836 0.131834582292534 0.0134970981239034 0 0 0.0132397722759169 0.0137268359643102 0 0.0217108119843682 0.0181768608561301 0
"hechos" 0 0.0668493883280968 0 0.00848608282416836 0 0.020245647185855 0.0180820927008619 0.0126968004062976 0.0132397722759169 0 0 0 0 0.05570642712903
"mortal" 0.00790014220255965 0.00668493883280968 0 0.0339443312966735 0.0555092978073827 0.0134970981239034 0 0.00634840020314881 0.0264795445518337 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.027853213564515
"procura" 0.0158002844051193 0.0133698776656194 0.0540131792157286 0.00848608282416836 0 0.0269941962478067 0.0421915496353445 0 0.0264795445518337 0.0137268359643102 0 0.0108554059921841 0 0.0139266067822575
"quando" 0 0 0 0.00848608282416836 0 0 0 0 0.12577783662121 0 0.103317644357709 0 0 0
"saña" 0 0.0334246941640484 0 0.0509164969450102 0.0277546489036914 0.00674854906195168 0 0 0.0264795445518337 0.0686341798215511 0.0344392147859029 0 0 0.00696330339112875
"sombras" 0 0.00668493883280968 0 0.0594025797691785 0.0138773244518457 0.00674854906195168 0 0 0.105918178207335 0 0.0229594765239353 0 0 0
"venido" 0.0158002844051193 0 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.0269941962478067 0.0241094569344826 0.00634840020314881 0.00661988613795843 0.0686341798215511 0.0229594765239353 0.0108554059921841 0.0181768608561301 0.0139266067822575
"vna" 0 0 0 0 0 0 0 0 0.112538064345293 0 0.137756859143612 0 0 0
"capitán" 0.0158002844051193 0.00668493883280968 0 0 0 0 0.0361641854017238 0 0 0.0686341798215511 0.0229594765239353 0.0542770299609205 0 0.0487431237379013
"casi" 0.00790014220255965 0.020054816498429 0.0108026358431457 0 0 0.0404912943717101 0.0542462781025857 0.0253936008125952 0 0 0 0 0 0.027853213564515
"crudo" 0.0316005688102386 0.00668493883280968 0 0 0.0416319733555371 0 0 0 0.0529590891036674 0.0960878517501716 0.0229594765239353 0 0 0
"crüel" 0.110601990835835 0 0 0 0 0.00674854906195168 0.0602736423362064 0.0190452006094464 0 0 0 0 0 0
"cualquier" 0.0158002844051193 0 0.0216052716862915 0.0424304141208418 0 0.0134970981239034 0.0241094569344826 0.031742001015744 0 0.0137268359643102 0 0 0.0272652912841952 0.027853213564515
"deseos" 0.00790014220255965 0.00668493883280968 0 0.0169721656483367 0.0485706355814599 0.0269941962478067 0.0241094569344826 0.0190452006094464 0 0 0 0 0 0.0417798203467725
"destos" 0.0237004266076789 0 0 0.0594025797691785 0.0555092978073827 0.0134970981239034 0.0120547284672413 0.0126968004062976 0.00661988613795843 0.0274536719286205 0 0 0.00908843042806507 0
"diestra" 0.0237004266076789 0.0401096329968581 0.0108026358431457 0 0 0.0134970981239034 0.0120547284672413 0.00634840020314881 0.0198596584138753 0 0.0688784295718058 0 0 0.027853213564515
"entonces" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.0169721656483367 0 0.00674854906195168 0.0421915496353445 0.0126968004062976 0 0 0 0 0.00908843042806507 0.05570642712903
"hago" 0.0158002844051193 0.00668493883280968 0.0432105433725829 0.0169721656483367 0 0.0472398434336618 0.0180820927008619 0 0.0132397722759169 0 0 0.0217108119843682 0.0272652912841952 0.0139266067822575
"historia" 0 0.00668493883280968 0 0 0 0 0.0361641854017238 0.0444388014220416 0.0330994306897921 0.0274536719286205 0 0.0325662179765523 0.0181768608561301 0.0139266067822575
"muchos" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.0678886625933469 0.0416319733555371 0.00674854906195168 0.00602736423362064 0.0126968004062976 0.00661988613795843 0 0 0.0217108119843682 0 0
"negocio" 0.0711012798230368 0.0133698776656194 0.0216052716862915 0 0 0.0134970981239034 0.00602736423362064 0 0 0.0274536719286205 0.0114797382619676 0.0325662179765523 0.0454421521403254 0.00696330339112875
"patria" 0 0.020054816498429 0 0 0.0902026089369969 0.0269941962478067 0.0180820927008619 0 0.0198596584138753 0.0137268359643102 0 0 0.00908843042806507 0
"prenda" 0 0.00668493883280968 0.0540131792157286 0 0 0.0269941962478067 0.0301368211681032 0.031742001015744 0.00661988613795843 0 0 0.0325662179765523 0.00908843042806507 0.0208899101733863
"pudiera" 0.00790014220255965 0.0133698776656194 0.0540131792157286 0.00848608282416836 0.0138773244518457 0.020245647185855 0 0.0126968004062976 0.0198596584138753 0.0274536719286205 0.0229594765239353 0.0217108119843682 0 0.0208899101733863
"quiera" 0.0237004266076789 0.00668493883280968 0.0540131792157286 0.0169721656483367 0.00693866222592284 0 0.0120547284672413 0.0126968004062976 0.0330994306897921 0 0.0459189530478705 0 0.00908843042806507 0.0139266067822575
"quizá" 0.0158002844051193 0.0133698776656194 0.0648158150588744 0.00848608282416836 0 0.0269941962478067 0.0301368211681032 0.0190452006094464 0 0.0137268359643102 0 0 0.0181768608561301 0.0139266067822575
"reposo" 0.0395007110127982 0.020054816498429 0 0 0.0416319733555371 0.0269941962478067 0 0 0.0264795445518337 0.0137268359643102 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.00696330339112875
"testigo" 0.0316005688102386 0.020054816498429 0.0108026358431457 0.00848608282416836 0 0.0269941962478067 0.0361641854017238 0.0190452006094464 0.00661988613795843 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.00696330339112875
"veas" 0 0.0401096329968581 0.0216052716862915 0.0169721656483367 0.0277546489036914 0.020245647185855 0.0120547284672413 0.0126968004062976 0.0132397722759169 0 0 0 0.0363537217122603 0.00696330339112875
"zelabo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.194972494951605
"apenas" 0.00790014220255965 0.020054816498429 0.0432105433725829 0 0 0.020245647185855 0.0361641854017238 0.0253936008125952 0 0 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.00696330339112875
"breve" 0.00790014220255965 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.0120547284672413 0.0190452006094464 0.0198596584138753 0.0137268359643102 0 0.0108554059921841 0.0272652912841952 0.027853213564515
"buitrago" 0 0 0 0 0 0 0.162738834307757 0 0 0 0 0 0 0
"cara" 0.00790014220255965 0.0267397553312387 0.0324079075294372 0.0169721656483367 0.0624479600333056 0.0269941962478067 0 0.00634840020314881 0 0 0.0114797382619676 0.0108554059921841 0 0.00696330339112875
"celos" 0.0158002844051193 0.0133698776656194 0 0 0 0.0674854906195168 0.00602736423362064 0.0571356018283393 0 0 0.0344392147859029 0 0 0
"crueles" 0 0 0 0.0763747454175153 0.0346933111296142 0.00674854906195168 0 0 0.0132397722759169 0 0 0 0.00908843042806507 0.0626697305201588
"cuales" 0.00790014220255965 0.0334246941640484 0.0216052716862915 0.0169721656483367 0.0763252844851513 0 0.00602736423362064 0 0 0 0 0 0.00908843042806507 0.027853213564515
"darme" 0.0158002844051193 0.0133698776656194 0.0108026358431457 0.00848608282416836 0.0208159866777685 0.00674854906195168 0.0301368211681032 0.0126968004062976 0.0264795445518337 0 0 0 0.0363537217122603 0.0139266067822575
"divina" 0 0.00668493883280968 0 0.0254582484725051 0.0624479600333056 0.0134970981239034 0 0.0190452006094464 0.0132397722759169 0.0274536719286205 0 0.0108554059921841 0.0272652912841952 0.00696330339112875
"dulces" 0.0474008532153579 0 0 0.0424304141208418 0.0416319733555371 0.0134970981239034 0.00602736423362064 0.00634840020314881 0 0 0 0.0542770299609205 0 0.00696330339112875
"edad" 0.00790014220255965 0.00668493883280968 0.108026358431457 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.0301368211681032 0.0190452006094464 0 0 0.0229594765239353 0.0108554059921841 0 0.00696330339112875
"ejemplo" 0.0316005688102386 0.0334246941640484 0.0216052716862915 0.0169721656483367 0.0346933111296142 0 0.00602736423362064 0 0 0.0274536719286205 0 0.0108554059921841 0.00908843042806507 0.027853213564515
"eliodora" 0 0 0 0 0 0 0 0 0.178736925724878 0 0 0 0 0
"esfuerzo" 0.0316005688102386 0 0 0.00848608282416836 0.0346933111296142 0.020245647185855 0.0361641854017238 0 0 0 0 0 0.0272652912841952 0.0348165169556438
"estáis" 0.0158002844051193 0 0.0108026358431457 0.0424304141208418 0.00693866222592284 0.0134970981239034 0.0361641854017238 0.0190452006094464 0 0.0137268359643102 0 0.0325662179765523 0.00908843042806507 0.0139266067822575
"esté" 0.00790014220255965 0 0.0108026358431457 0.0169721656483367 0.00693866222592284 0.0337427453097584 0.0180820927008619 0.0126968004062976 0 0.0686341798215511 0 0.0217108119843682 0.0272652912841952 0.0139266067822575
"famoso" 0 0 0.0216052716862915 0 0.0208159866777685 0.0134970981239034 0.0482189138689651 0.0253936008125952 0 0 0 0.0108554059921841 0.0181768608561301 0.0348165169556438
"había" 0.00790014220255965 0 0.0108026358431457 0.0254582484725051 0.0971412711629198 0.00674854906195168 0 0.00634840020314881 0 0.0274536719286205 0 0.0108554059921841 0.0272652912841952 0
"llena" 0.0237004266076789 0.0267397553312387 0.0216052716862915 0 0 0 0.0120547284672413 0.0444388014220416 0 0 0.0344392147859029 0.0325662179765523 0.0181768608561301 0.00696330339112875
