,Source,Target,Weight,Type
72,Pereda_Pedro-ne0144,Valera_Genio-ne0151,1,undirected
73,Pereda_Pedro-ne0144,Valera_Morsamor-ne0153,1,undirected
74,Pereda_Penas-ne0145,Bazan_Pazos-ne0077,3,undirected
75,Pereda_Penas-ne0145,Clarin_Cuesta-ne0170,1,undirected
76,Pereda_Penas-ne0145,Galdos_Bringas-ne0027,1,undirected
77,Pereda_Penas-ne0145,Pereda_Pedro-ne0144,6,undirected
78,Pereda_Penas-ne0145,Pereda_Sotileza-ne0146,5,undirected
79,Pereda_Sotileza-ne0146,Bazan_Pazos-ne0077,1,undirected
80,Pereda_Sotileza-ne0146,Bazan_Piedra-ne0082,1,undirected
81,Pereda_Sotileza-ne0146,Pereda_Pedro-ne0144,4,undirected
82,Pereda_Sotileza-ne0146,Pereda_Penas-ne0145,5,undirected
83,Picon_Dulce-ne0155,Bazan_Pazos-ne0077,2,undirected
84,Picon_Dulce-ne0155,Galdos_Misericordia-ne0002,3,undirected
85,Picon_Dulce-ne0155,Galdos_Tristana-ne0005,1,undirected
86,Picon_Dulce-ne0155,Picon_JuanV-ne0162,4,undirected
87,Picon_Dulce-ne0155,Picon_Lazaro-ne0161,2,undirected
88,Picon_JuanV-ne0162,Galdos_Bringas-ne0027,1,undirected
89,Picon_JuanV-ne0162,Pereda_Pedro-ne0144,2,undirected
90,Picon_JuanV-ne0162,Picon_Dulce-ne0155,4,undirected
91,Picon_Lazaro-ne0161,Pereda_Pedro-ne0144,1,undirected
92,Picon_Lazaro-ne0161,Picon_Dulce-ne0155,2,undirected
93,Picon_Lazaro-ne0161,Valera_Morsamor-ne0153,3,undirected
94,Valera_Genio-ne0151,Pereda_Pedro-ne0144,1,undirected
95,Valera_Genio-ne0151,Valera_Juanita-ne0152,5,undirected
96,Valera_Genio-ne0151,Valera_Morsamor-ne0153,6,undirected
97,Valera_Juanita-ne0152,Bazan_Pazos-ne0077,1,undirected
98,Valera_Juanita-ne0152,Clarin_Hijo-ne0135,1,undirected
99,Valera_Juanita-ne0152,Valera_Genio-ne0151,5,undirected
100,Valera_Juanita-ne0152,Valera_Morsamor-ne0153,4,undirected
101,Valera_Morsamor-ne0153,Pereda_Pedro-ne0144,1,undirected
102,Valera_Morsamor-ne0153,Picon_Lazaro-ne0161,3,undirected
103,Valera_Morsamor-ne0153,Valera_Genio-ne0151,6,undirected
104,Valera_Morsamor-ne0153,Valera_Juanita-ne0152,4,undirected
