	Source	Target	Weight	Type
886	Greenacre_M	Nenadić_O	1	Undirected
885	Felton_R	Felton_R	1	Undirected
884	Kato_T	Poesio_M	1	Undirected
883	Broder_A	Krauthgamery_R	1	Undirected
882	Hada_Y	Hida_K	1	Undirected
914	Abbott_D	Chai_S	1	Undirected
916	Jian_Z	Tianfang_Y	1	Undirected
880	Glauch_S	Glauch_S	1	Undirected
936	Zechner_M	Zechner_M	1	Undirected
951	Schuster_H	Schuster_H	1	Undirected
950	Albaladejo_T	García_A	1	Undirected
949	Crossley_S	Louwerse_M	1	Undirected
948	Holmes_G	Reutemann_P	1	Undirected
947	Brew_C	Brew_C	1	Undirected
946	Hedelin_P	Skoglund_M	1	Undirected
887	Montes_M	Villaseñor_L	1	Undirected
888	Baayen_R	van-Halteren_H	1	Undirected
889	Kohonen_O	Virpioja_S	1	Undirected
900	Lappin_S	McCord_M	1	Undirected
906	Orgel_S	Orgel_S	1	Undirected
905	Bollen_J	Mao_H	1	Undirected
904	Liakata_M	Whelan_K	1	Undirected
903	DeHaan_P	Schils_E	1	Undirected
902	Thomopoulos_S	Viswanathan_R	1	Undirected
901	Buckingham_D	MacDonell_S	1	Undirected
899	McNemar_Q	McNemar_Q	1	Undirected
890	Coppers-Ide_H	Coppers-Ide_H	1	Undirected
896	Feher_C	Messerman_A	1	Undirected
915	Craik_E	Kaferly_D	1	Undirected
895	Sanchez-Perez_M	Stamatatos_E	1	Undirected
894	Stronks_E	Winkel_T	1	Undirected
892	Aiden_E	The-Google-Books-Team	1	Undirected
891	Ferrández_A	Navarro_B	1	Undirected
945	Pennebaker_J	Rude_S	1	Undirected
944	Tahaghoghi_S	Walker_C	1	Undirected
943	Bruno_A	Bruno_A	1	Undirected
839	Barron-Cedeno_A	Stein_B	1	Undirected
881	Manganaro_L	Shriberg_E	1	Undirected
879	Kahn_C	Kahn_C	1	Undirected
805	Keim_D	Oelke_D	1	Undirected
823	Karadimitriou_K	Stern_J	1	Undirected
841	Kuseler_T	Lami_I	1	Undirected
840	Rupp_C	Worm_K	1	Undirected
838	Hansen_J	Raiha_K	1	Undirected
921	Carletta_J	Carletta_J	1	Undirected
837	Anderson_J	N/A	1	Undirected
835	Collins_C	Sharp_D	1	Undirected
834	Barsky_M	Thomo_A	1	Undirected
832	Barron-Cedeno_A	Benedi_J	1	Undirected
831	Kastorp_F	Van-den-Bosch_A	1	Undirected
830	Diana_G	Tommasi_C	1	Undirected
919	Havlin_S	Havlin_S	1	Undirected
922	Králík_J	Nebeská_I	1	Undirected
941	Flashman_L	Watts_B	1	Undirected
933	Lodder_J	Müller-Pfeiffer_S	1	Undirected
940	Hancock_J	Hancock_J	1	Undirected
939	Dinu_A	Dinu_L	1	Undirected
938	Montes-y-Gómez_M	Raghavan_S	1	Undirected
935	Davis_W	Hall_G	1	Undirected
918	Twyman_R	Westhead_D	1	Undirected
934	Alwajeeh_A	Hmeidi_I	1	Undirected
932	Demmen_J	Demmen_J	1	Undirected
923	Paskov_H	Shin_E	1	Undirected
930	Pinkal_M	Worm_K	1	Undirected
929	Han_J	Kim_S	1	Undirected
928	Belak_B	Belak_S	1	Undirected
927	Dasgupta_T	Tripuraneni_N	1	Undirected
926	Howald_B	Stamatatos_E	1	Undirected
925	Khan_S	Nirkhi_S	1	Undirected
907	Covington_M	Covington_M	1	Undirected
910	Morse-Gagné_E	Morse-Gagné_E	1	Undirected
827	Caragea_C	Kataria_S	1	Undirected
911	Holley_R	Holley_R	1	Undirected
680	Heister_U	Moskovitch_R	1	Undirected
658	Scheutz_M	Wickramarathne_T	1	Undirected
657	Kessler_B	Numberg_G	1	Undirected
656	Ishihara_S	Ishihara_S	1	Undirected
655	Berry-Rogghe_G	Berry-Rogghe_G	1	Undirected
654	Baayen_H	Van-Halteren_H	1	Undirected
653	Rockmore_D	Rockmore_D	1	Undirected
652	Chen_H	Qin_Y	1	Undirected
651	Karim_M	Walenstein_A	1	Undirected
649	Isard_A	Isard_S	1	Undirected
648	Booth_A	Brandwood_L	1	Undirected
647	Humphreys_K	Wakao_T	1	Undirected
645	Hasanaj_B	Hasanaj_B	1	Undirected
644	Chow_R	Jakobsson_M	1	Undirected
677	Homant_R	Rockeach_M	1	Undirected
660	Larsson_S	Pinkal_M	1	Undirected
662	Gillick_D	Gillick_D	1	Undirected
663	Popescu_I	Čech_R	1	Undirected
673	Costa_P	McCrae_R	1	Undirected
727	Dillon_G	Dillon_G	1	Undirected
725	Navarro_B	Peral_J	1	Undirected
724	Cohen_N	Cohen_N	1	Undirected
661	Williams_D	Williams_D	1	Undirected
675	Eriksson_G	Karlgren_J	1	Undirected
674	Moller_S	Rokach_L	1	Undirected
672	Sams_E	Sams_E	1	Undirected
664	Lancaster_T	MacLeod_A	1	Undirected
671	D.-el-Murr	Tarrant_H	1	Undirected
670	Madhavan_C	Suresh_V	1	Undirected
669	Shearer_B	Shearer_B	1	Undirected
668	Cambell_G	Tweedie_F	1	Undirected
667	Aoki_H	Raiha_K	1	Undirected
666	Boult_T	Scheirer_W	1	Undirected
682	Blair_D	Maron_M	1	Undirected
723	McCleod_D	McCleod_D	1	Undirected
707	Lee_J	Oh_J	1	Undirected
691	Chaoji_V	Szymanski_B	1	Undirected
700	Cassirer_P	Cassirer_P	1	Undirected
697	Ferrand_F	Ferrand_F	1	Undirected
696	Niederkorn_W	Niederkorn_W	1	Undirected
694	Storey_K	Storey_K	1	Undirected
693	Glassman_S	Manasse_M	1	Undirected
692	Yu_B	Zhai_C	1	Undirected
689	Niculae_V	Sulea_M	1	Undirected
702	Clare_A	Pir_P	1	Undirected
688	Rowland_J	Whelan_K	1	Undirected
801	Rebedea_T	Ruseti_S	1	Undirected
803	Krallmann_D	Krallmann_D	1	Undirected
804	Datcu_M	Reinartz_P	1	Undirected
897	Chandramouli_R	Subbalakshmi_K	1	Undirected
913	Grier_S	Grier_S	1	Undirected
701	Anh_V	Moffat_A	1	Undirected
703	Lafon_P	Salem_A	1	Undirected
722	Penner_L	Rockeach_M	1	Undirected
714	Shiner_B	Young-Xu_Y	1	Undirected
720	Gao_K	Wang_H	1	Undirected
719	Berry_L	Salem_A	1	Undirected
718	Delcourt_C	Mersch_G	1	Undirected
717	Caver_J	Schein_A	1	Undirected
716	Janabi-Sharifi_F	Rimrott_F	1	Undirected
715	Koppel_M	Stein_B	1	Undirected
713	Hosoya_M	Suzuki_T	1	Undirected
704	Goldstein_M	Lachenbruch_P	1	Undirected
712	Lyons_L	Lyons_L	1	Undirected
711	Kannan_A	Rabinovich_M	1	Undirected
709	Fredriksson_K	Joy_M	1	Undirected
708	Popescu_M	Popescu_M	1	Undirected
706	Rogov_A	Siderov_Y	1	Undirected
684	Clancy_D	Gray_M	1	Undirected
828	Kešelj_V	Tomović_A	1	Undirected
826	Màrquez_L	Taulé_M	1	Undirected
3750	Raghavan_P	Tomkins_A	1	Undirected
3826	Daelemans_W	Stamatatos_E	1	Undirected
3882	Johnson_C	Vingrys_A	1	Undirected
3881	Balota	Balota	1	Undirected
3880	Martí_M	Rodríguez_R	1	Undirected
3879	Goodman_F	Orlans_N	1	Undirected
3878	Easson_G	Easson_G	1	Undirected
3876	Keselj_V	Thomas_C	1	Undirected
3874	Cohen_H	Cohen_H	1	Undirected
3872	Good_I	Good_I	1	Undirected
3856	Fletcher_P	Woods_A	1	Undirected
3871	Agatucci_C	Holland_J	1	Undirected
3870	Billerbeck_B	Webber_W	1	Undirected
3869	Bouverot_D	Bouverot_D	1	Undirected
3868	Baeza-Yates_R	Ribeiro-Neto_B	1	Undirected
3867	Jardino_M	Jardino_M	1	Undirected
3866	Kozinov_E	Zolotykh_N	1	Undirected
3884	Baets_B	Bello_R	1	Undirected
3885	Dickerson_B	Lyon_C	1	Undirected
3886	Heeman_P	Light_M	1	Undirected
3818	Aamodt_A	Plaza_E	1	Undirected
3824	Dogan_R	Lu_Z	1	Undirected
3823	Hwang_C	Miller_B	1	Undirected
3822	Luong_X	Merriam_T	1	Undirected
3821	Byars_H	Byars_H	1	Undirected
3820	Lin_D	Lin_D	1	Undirected
3819	Greiner_R	Szafron_D	1	Undirected
3852	Allen_J	Martin_N	1	Undirected
3887	Keith_S	Lemire_D	1	Undirected
3855	Moreno_L	Mu\=noz_R	1	Undirected
2146	Moxey_L	Sanford_A	1	Undirected
3873	Bell_T	Moffat_A	1	Undirected
3890	Ernestus_M	Van-Mulken_M	1	Undirected
3889	Carletta_J	Isard_S	1	Undirected
3888	Cambazoglu_B	Kucukyilmaz_T	1	Undirected
3865	Elovici_Y	Messerman_A	1	Undirected
3864	Allison_B	Wilks_Y	1	Undirected
3863	Kannan_A	Schroeder_L	1	Undirected
3759	Allen_J	Dzikovska_M	1	Undirected
3766	Camtepe_A	Moskovitch_R	1	Undirected
3765	Fornaciari_T	Poesio_M	1	Undirected
3764	Daelemans_W	Sanchez-Perez_M	1	Undirected
3762	Arun_R	Madhavan_C	1	Undirected
3760	Aiden_A	Brockman_W	1	Undirected
3814	Brunner_A	Schöch_C	1	Undirected
3758	Bareiss_C	Sheard_J	1	Undirected
3768	Arthur_D	Vassilvitskii_S	1	Undirected
3757	Thomas_S	Thomas_S	1	Undirected
3756	Guillen-Nieto_V	Guillen-Nieto_V	1	Undirected
3754	Eissen_S	Potthast_M	1	Undirected
3753	Miller_A	Miller_A	1	Undirected
3752	Beckwith_R	Fellbaum_C	1	Undirected
3751	Valencia_V	Wayman_J	1	Undirected
3767	Macdonald_I	Markham_S	1	Undirected
3769	Calandrino_J	Narayanan_A	1	Undirected
3862	Bhargava_M	Mehndiratta_P	1	Undirected
3815	Fishburne_R	Rogers_R	1	Undirected
3861	Aiden_A	Michel_J	1	Undirected
3859	Can_M	Savatić_A	1	Undirected
3858	Grafton_A	Grafton_A	1	Undirected
3857	Cha_M	Rodrigues_T	1	Undirected
3817	Berchtold_S	Keim_D	1	Undirected
3816	Cooper_H	Muhlenbruck_L	1	Undirected
3761	Biber_D	Finegan_E	1	Undirected
3770	Détrie_C	Moïse_C	1	Undirected
3776	Sangtae_A	Sehl_M	1	Undirected
3775	Sierra_G	Solórzano-Soto_J	1	Undirected
3774	Moon_S	Yajnik_M	1	Undirected
3773	Black_B	Black_B	1	Undirected
3772	Spassova_M	Turell_M	1	Undirected
3771	Gong_N	Shin_R	1	Undirected
3825	Ketchell_M	Ketchell_M	1	Undirected
3827	Belkhouche_B	Hassell_J	1	Undirected
821	Li_Y	Ma_J	1	Undirected
3828	Corso_G	Fossa_C	1	Undirected
877	Carter_J	Joyce_D	1	Undirected
876	Friedman_E	Miller_G	1	Undirected
875	Alphonse_E	Mezaour_A	1	Undirected
874	Coyotl-Morales_R	Coyotl-Morales_R	1	Undirected
873	Miller_E	Miller_E	1	Undirected
872	Keselj_V	Schuurmans_D	1	Undirected
871	Hoiberg_D	Norvig_P	1	Undirected
870	Yarowsky_D	Yarowsky_D	1	Undirected
869	Vazirian_S	Zahedi_M	1	Undirected
868	Bougoulias_D	Thomopoulos_S	1	Undirected
867	Gunetti_D	Picardi_C	1	Undirected
866	Kaufer_D	Vlachos_P	1	Undirected
865	Kleiner_K	Kleiner_K	1	Undirected
862	Dasgupta_T	Lopez_J	1	Undirected
846	Filoche_P	Lavergne_T	1	Undirected
864	Watts_B	Young-Xu_Y	1	Undirected
878	Brunner_A	Henny_U	1	Undirected
845	Ashford_T	Ashford_T	1	Undirected
814	Ludwig_B	Ludwig_B	1	Undirected
844	Dresden_S	Dresden_S	1	Undirected
820	Chai_S	Sabordo_M	1	Undirected
819	Barnbrook_G	Sinclair_J	1	Undirected
818	Juola_P	Sgroi_A	1	Undirected
816	Reynolds_L	Wilson_N	1	Undirected
815	Johnson_P	Johnson_P	1	Undirected
813	Ephratt_M	Ephratt_M	1	Undirected
843	Tambouratzis_G	Tsimboukakis_N	1	Undirected
811	Rumelhart_D	the-PDP-Research-Group	1	Undirected
810	Li_S	Malyutov_M	1	Undirected
809	King_R	Soldatova_L	1	Undirected
808	Aichele_D	Aichele_D	1	Undirected
807	Towsley_D	Yajnik_M	1	Undirected
806	Dejima_K	Okada_Y	1	Undirected
861	Buckley_C	Mitra_M	1	Undirected
860	Ly-Gagnon_D	Wang_H	1	Undirected
858	Abbass_H	El-Fiqi_H	1	Undirected
3836	Clarke_C	Lynam_T	1	Undirected
3845	Hilbert_D	Hilbert_D	1	Undirected
3843	Murthi_M	Scheutz_M	1	Undirected
3841	Bogdanova_D	Solorio_T	1	Undirected
3840	Kirschnick_N	Messerman_A	1	Undirected
3839	Calvo-Tello_J	Cerezo-Soler_J	1	Undirected
3838	O'Brien_C	Vogel_C	1	Undirected
3835	Oppenheim_R	Oppenheim_R	1	Undirected
3847	McKenzie_J	McKenzie_J	1	Undirected
3834	Pérez_M	Pérez_M	1	Undirected
3832	Tuldava_J	Tuldava_J	1	Undirected
3854	Kondratov_A	Kondratov_A	1	Undirected
3831	Macready_W	Wolpert_D	1	Undirected
3830	Carmona_J	Martí_M	1	Undirected
3829	Kannan_A	Lushkov_A	1	Undirected
3846	Sacks_H	Schegloff_E	1	Undirected
3848	Allison_A	Carpena_P	1	Undirected
857	Hogenbirk_M	Kestemont_M	1	Undirected
850	Fakotakis_N	Michos_S	1	Undirected
856	Arun_R	Saradha_R	1	Undirected
855	Katz_T	Lushkov_A	1	Undirected
854	Holmes_D	Wilson_C	1	Undirected
853	Quan_S	Zhengyou_X	1	Undirected
852	Goldberger_A	Peng_C	1	Undirected
851	Garcia-Molina_H	Tomasic_A	1	Undirected
849	Edson_J	Varela_P	1	Undirected
3849	Lange_K	Ranola_J	1	Undirected
847	Temple_J	Temple_J	1	Undirected
1073	Bowman_M	Debray_S	1	Undirected
2339	Hwang_C	Schubert_L	1	Undirected
2145	Mei_Q	Zhai_C	1	Undirected
3833	Mustafa_T	Mustapha_N	1	Undirected
3850	Kenna_R	Prado_S	1	Undirected
3476	Ali_N	Schaeffer_D	1	Undirected
3473	Fredriksson_K	White_D	1	Undirected
4322	Kozinov_E	Kustikova_V	1	Undirected
4568	Feher_C	Mustafic_T	1	Undirected
4587	Rastier_F	Rastier_F	1	Undirected
4586	Fridman_A	Stolerman_A	1	Undirected
4584	Camtepe_A	Moller_S	1	Undirected
4583	Müller-Pfeiffer_S	van-Kranenburg_H	1	Undirected
4582	Greiner_R	Liu_Y	1	Undirected
4581	Baldock_M	Perkins_R	1	Undirected
4580	Leavitt_J	Mitchell_J	1	Undirected
4579	Garthwaite_P	Sarkar_A	1	Undirected
4578	King_R	Sparkes_A	1	Undirected
4577	Dović_M	Dović_M	1	Undirected
4575	Gustavsson_S	Gustavsson_S	1	Undirected
4574	Dasgupta_T	Dexter_J	1	Undirected
4573	Coll-Ardanuy_M	Sporleder_C	1	Undirected
4572	Langley_P	Langley_P	1	Undirected
4571	Farach_M	Savari_S	1	Undirected
4554	Beckman_B	Beckman_B	1	Undirected
4553	Nagase_M	Nagase_M	1	Undirected
4551	Burrows_J	Zuckert_M	1	Undirected
4524	Carvalho_A	Forstall_C	1	Undirected
4532	Argamon_S	Koppen_M	1	Undirected
4530	Kubler_S	Murthi_M	1	Undirected
4528	Arasu_A	Raghavan_S	1	Undirected
4527	Miller_G	Miller_G	1	Undirected
4526	Rupp_C	Zaenen_A	1	Undirected
4525	Elovici_Y	Heister_U	1	Undirected
4523	Daelemans_W	Karsdorp_F	1	Undirected
4550	Brandwood_L	Cleave_J	1	Undirected
4522	Ferguson_G	Light_M	1	Undirected
4521	Ellen_J	Kaina_J	1	Undirected
4520	Alphonse_E	Roche_M	1	Undirected
4519	Kittler_J	Matas_J	1	Undirected
4518	DiMarco_C	Hirst_G	1	Undirected
4517	Tajima_M	Tajima_M	1	Undirected
4569	Gaizauskas_R	Wakao_T	1	Undirected
4567	Cunningham_H	Gaizauskas_R	1	Undirected
3472	Daller_H	Daller_J	1	Undirected
4566	Cantos-Gómez_P	Mahlberg_M	1	Undirected
4153	Frawley_W	Frawley_W	1	Undirected
4152	Byrne_E	Whelan_K	1	Undirected
4151	Premaratne_K	Wickramarathne_T	1	Undirected
4150	Caragea_C	Mitra_P	1	Undirected
4149	Plakias_S	Stamatatos_E	1	Undirected
4148	Mervis_C	Rosch_E	1	Undirected
4147	Burrows_J	Craig_D	1	Undirected
4146	Lanham_R	Lanham_R	1	Undirected
4145	Pullum_G	Pullum_G	1	Undirected
4144	Huang_L	Yang_W	1	Undirected
4142	Eiselt_A	Potthast_M	1	Undirected
4124	Boguraev_B	Kennedy_C	1	Undirected
4141	Altintas_K	Can_F	1	Undirected
4140	Vepstas_L	Young-Xu_Y	1	Undirected
4138	Jezequel_J	Meyer_B	1	Undirected
4154	Allen_J	Light_M	1	Undirected
4155	A.-Balansard	Tarrant_H	1	Undirected
4156	Oberson_P	Wegmuller_M	1	Undirected
4558	Irwin_J	Irwin_J	1	Undirected
4565	Murphy_A	Murphy_A	1	Undirected
4564	Chretien_C	Chretien_C	1	Undirected
4563	Rabin_M	Rabin_M	1	Undirected
4562	Landauer_T	Quesada_J	1	Undirected
4561	McLaughlin_J	Ruecker_S	1	Undirected
4560	Sneath_P	Sokal_R	1	Undirected
4557	Ferguson_G	Galescu_L	1	Undirected
4158	Whorf_B	Whorf_B	1	Undirected
4556	Dras_M	Dras_M	1	Undirected
4555	Yang_A	Yang_A	1	Undirected
4363	Ailisto_H	Makela_S	1	Undirected
4361	Hyrskykari_A	Raiha_K	1	Undirected
4049	Poe_H	Poe_H	1	Undirected
4143	Chen_T	Kan_M	1	Undirected
4588	Valenza_R	Valenza_R	1	Undirected
4533	Houk_C	Houk_C	1	Undirected
4536	Daller_H	van-Hout_R	1	Undirected
4537	Sayre_K	Sayre_K	1	Undirected
4593	Committee-on-Identifying-the-Needs-of-the-Forensic-Sciences-Community_N	Committee-on-Identifying-the-Needs-of-the-Forensic-Sciences-Community_N	1	Undirected
4592	McCarthy_P	McCarthy_P	1	Undirected
4629	Amrani_A	Mezaour_A	1	Undirected
4630	Pinkal_M	Zaenen_A	1	Undirected
4632	Thesleff_H	Thesleff_H	1	Undirected
4634	Ali_H	Ali_H	1	Undirected
4677	Màrquez_L	Padró_L	1	Undirected
4676	Mahlberg_M	Smith_C	1	Undirected
4674	Light_M	Miller_B	1	Undirected
4672	Galescu_L	Stent_A	1	Undirected
4671	Aoki_H	Hansen_D	1	Undirected
4670	Moller_S	Mustafic_T	1	Undirected
4669	Gross_D	Miller_G	1	Undirected
4668	Berryman_M	Carpena_P	1	Undirected
4666	Martin_R	Swoboda_V	1	Undirected
4594	Dorr_B	Dorr_B	1	Undirected
4595	Diab_M	Resnik_P	1	Undirected
4596	Bilange_E	Bilange_E	1	Undirected
4609	Matlack_C	Matlack_W	1	Undirected
4615	Teahan_W	Teahan_W	1	Undirected
4614	Frautschi_R	Thoiron_P	1	Undirected
4613	Bell_T	Cleary_J	1	Undirected
4612	Hilton_J	Saxonhouse_A	1	Undirected
4610	Gravano_L	Shivakumar_N	1	Undirected
4590	Crombez_T	Daelemans_W	1	Undirected
4607	Small_I	Small_I	1	Undirected
4597	Lopez_J	Tripuraneni_N	1	Undirected
4605	Khmelev_D	Teahan_W	1	Undirected
4604	Elenbogen_B	Seliya_N	1	Undirected
4603	Li_S	Liao_Z	1	Undirected
4601	Fu_M	Xu_S	1	Undirected
4600	Wolfer_J	Wolfer_J	1	Undirected
4598	Gupta_R	Senturia_S	1	Undirected
4663	Alpaydin_E	Alpaydin_E	1	Undirected
4661	Gokhale_M	Gore_A	1	Undirected
4659	Meo_M	Munafo_M	1	Undirected
4545	Moreno_L	Navarro_B	1	Undirected
4515	Chin_J	Diehl_V	1	Undirected
4535	Hahn_U	Nakisa_R	1	Undirected
4549	Hardt_D	Hardt_D	1	Undirected
4548	Drexler_K	Drexler_K	1	Undirected
4547	Friedberg_N	Friedberg_N	1	Undirected
4546	Boot_P	Boot_P	1	Undirected
4544	Roche_M	Verine_B	1	Undirected
4591	King_L	Pennebaker_J	1	Undirected
4543	Kleinfeld_Z	Roumeliotis_J	1	Undirected
4542	Rabinovich_M	Schroeder_L	1	Undirected
4541	Abney_S	Abney_S	1	Undirected
4540	Schenkel_A	Zhang_Y	1	Undirected
4539	Adame_Y	Pelaez_M	1	Undirected
4538	Bul_B	Bul_B	1	Undirected
4589	Heeman_P	Poesio_M	1	Undirected
4635	Levine_S	Ryan_M	1	Undirected
4658	Kaser_O	Lemire_D	1	Undirected
4650	Brock_D	Brock_D	1	Undirected
4657	Tambovtsev_J	Tambovtsev_J	1	Undirected
4655	Guzmán-Cabrera_R	Rosso_P	1	Undirected
4654	Volansky_V	Wintner_S	1	Undirected
4653	Markham_S	Sheard_J	1	Undirected
4652	Guthrie_D	Tweedie_F	1	Undirected
4651	Ordan_N	Volansky_V	1	Undirected
4648	Baker_M	Morton_A	1	Undirected
4638	Aoki_H	Hansen_J	1	Undirected
4647	Lohlein_B	Mustafic_T	1	Undirected
4646	Almela_Á	Valencia-García_R	1	Undirected
4645	Baillie_W	Baillie_W	1	Undirected
4642	Craig_H	Jordan_E	1	Undirected
4641	Orlans_N	Ulrich_A	1	Undirected
4639	Heeman_P	Hwang_C	1	Undirected
4137	Kupiec_J	Pedersen_J	1	Undirected
4136	Rosso_P	Stein_B	1	Undirected
4135	Allison_A	Pearce_C	1	Undirected
4052	Ketema_Y	Ketema_Y	1	Undirected
4107	Atabakhsh_H	Joshi_S	1	Undirected
4106	Lakhotia_A	Parida_L	1	Undirected
4105	Paisley_W	Paisley_W	1	Undirected
4102	Jelinek_F	Pietra_S	1	Undirected
4101	Maia_B	Sousa-Silva_R	1	Undirected
4100	Fink_P	Fink_P	1	Undirected
4099	Kestemont_M	Luyckx_K	1	Undirected
4098	Girón_F	Riba_A	1	Undirected
4096	Joshi_S	Tseng_C	1	Undirected
4095	Jiang_Y	Li_M	1	Undirected
4094	Huber_P	Huber_P	1	Undirected
4093	Sporer_S	Sporer_S	1	Undirected
4092	Dexter_J	Schroeder_L	1	Undirected
4091	Oaho_A	Ullman_J	1	Undirected
4090	Winter_E	Winter_E	1	Undirected
4108	Coufal_C	Juola_P	1	Undirected
4109	Lutoslawski_W	Lutoslawski_W	1	Undirected
4111	Cavnar_W	Trenkle_J	1	Undirected
4120	Gortner_E	Pennebaker_J	1	Undirected
4050	Sun_J	Sun_J	1	Undirected
4084	Strube_M	Strube_M	1	Undirected
4085	Jain_A	Prabhakar_S	1	Undirected
4086	Quirk_R	Quirk_R	1	Undirected
4087	Bateman_J	Jansen_B	1	Undirected
4121	Ailisto_H	Mantyjarvi_J	1	Undirected
4119	Janssen_J	Janssen_J	1	Undirected
4112	Crombez_T	Kestemont_M	1	Undirected
4118	Kaza_S	Wang_G	1	Undirected
4117	Schroeder_L	Tripuraneni_N	1	Undirected
4116	Nagao_M	Nagao_M	1	Undirected
4115	Kar_D	Kar_D	1	Undirected
4114	Frischer_B	Guthrie_D	1	Undirected
4113	Huff_D	Huff_D	1	Undirected
4089	Blom_J	Chittaranjan_G	1	Undirected
4200	Lappin_S	Leass_H	1	Undirected
4202	Poshyachinda_V	Sitthi-Amorn_C	1	Undirected
4292	Camtepe_A	Elovici_Y	1	Undirected
4299	Lijffijt_J	Puolamäki_K	1	Undirected
4298	Argamon_S	Dodick_J	1	Undirected
4296	Roth_M	Roth_M	1	Undirected
4295	Lohlein_B	Moller_S	1	Undirected
4294	Kubát_M	Čech_R	1	Undirected
4293	Lord_R	Lord_R	1	Undirected
4290	Mustafa_T	Sulaiman_M	1	Undirected
4281	Committee-on-Identifying-the-Needs-of-the-Forensic-Science-Community	Committee-on-Identifying-the-Needs-of-the-Forensic-Science-Community	1	Undirected
4289	Lindey_A	Lindey_A	1	Undirected
4286	Billerbeck_B	Scholer_F	1	Undirected
4285	Han_J	Kim_H	1	Undirected
4284	Berryman_M	Chai_S	1	Undirected
4283	Hahn_G	Hahn_G	1	Undirected
4321	Kilzer_A	Shmatikov_V	1	Undirected
4301	Gish_W	Miller_W	1	Undirected
4302	Lewis_D	Li_F	1	Undirected
4360	Aiden_E	Nowak_M	1	Undirected
4312	Taylor_G	Taylor_G	1	Undirected
4303	Stapel_R	Stapel_R	1	Undirected
4318	Fürnkranz_J	Fürnkranz_J	1	Undirected
4317	Carletta_J	Doherty-Sneddon_G	1	Undirected
4316	Granville_A	Granville_A	1	Undirected
4315	Kestemont_M	Van-den-Bosch_A	1	Undirected
4314	Barrón-Cedeño_A	Stein_B	1	Undirected
4311	Raghavan_S	Solorio_T	1	Undirected
4304	Hall_M	Holmes_G	1	Undirected
4310	Hirst_G	Lancashire_I	1	Undirected
4309	Brennan_S	Pollard_C	1	Undirected
4308	Slobin_D	Slobin_D	1	Undirected
4307	Juola_P	Levine_S	1	Undirected
4306	Williams_R	Williams_R	1	Undirected
4305	Casarez_A	Schroeder_L	1	Undirected
4051	Craig_H	Marsden_J	1	Undirected
4053	Brofos_J	Schroeder_L	1	Undirected
4134	Heckerman_D	Heckerman_D	1	Undirected
4054	Haverkort_M	Neijt_A	1	Undirected
4191	Hall_M	Witten_I	1	Undirected
4190	Castaldini_A	Piqueras_J	1	Undirected
4189	Paolino_L	Sebillo_M	1	Undirected
4187	McEnery_T	Wilson_A	1	Undirected
4186	Kestemont_M	Moens_S	1	Undirected
4185	Marcotte_D	Martin_T	1	Undirected
4184	Binongo_J	Mays_D	1	Undirected
4183	Dzikovska_M	Ferguson_G	1	Undirected
4181	Feher_C	Moller_S	1	Undirected
4179	Towsey_M	Towsey_M	1	Undirected
4178	Strooper_P	Wang_H	1	Undirected
4177	Graham_N	Graham_N	1	Undirected
4175	Kataria_S	Mitra_P	1	Undirected
4174	Alexander_P	Alexander_P	1	Undirected
4173	Adams_S	Adams_S	1	Undirected
4193	Bello_R	Rodriguez_Y	1	Undirected
4194	Fyshe_A	Lu_P	1	Undirected
4195	Cristani_M	Cristani_M	1	Undirected
4127	Martin_N	Traum_D	1	Undirected
4133	Fitzpatrick_E	Schonwetter_M	1	Undirected
4132	Howald_B	Howald_B	1	Undirected
4131	Donegan_M	Hyrskykari_A	1	Undirected
4130	Calix_K	Connors_M	1	Undirected
4129	Janakiraman_R	Zhang_S	1	Undirected
4128	Goulain_J	Horton_R	1	Undirected
4159	GÖRÜR_A	Tufan_T	1	Undirected
4196	Lynch_G	Lynch_G	1	Undirected
4160	Waltman_F	Waltman_F	1	Undirected
4161	Socher_R	Socher_R	1	Undirected
4162	Dennis_S	Quesada_J	1	Undirected
4199	Gellatly_A	Gellatly_A	1	Undirected
4198	Brassard_G	Bratley_P	1	Undirected
4197	Lambers_M	Veenman_C	1	Undirected
4172	Erukhimov_V	Meerov_I	1	Undirected
4171	Shepp_L	Wyner_A	1	Undirected
4169	Hout_R	Keune_K	1	Undirected
4063	Devereux_Z	Ruecker_S	1	Undirected
4070	Francis_B	Rayson_P	1	Undirected
4069	McEnery_T	Oakes_M	1	Undirected
4068	Ball_J	Barnbrook_G	1	Undirected
4066	Hieatt_A	Hieatt_A	1	Undirected
4122	Paskov_H	Shin_R	1	Undirected
4064	Stein_B	Verhoeven_B	1	Undirected
4062	Barry_R	Médard_M	1	Undirected
4072	Bareiss_C	Joyce_D	1	Undirected
4061	Jones_E	Jones_E	1	Undirected
4060	Kappe_F	Zaka_B	1	Undirected
4058	Hirst_G	Wei-Feng_V	1	Undirected
4057	Chow_Y	Robbins_H	1	Undirected
4056	Gokhman_S	Ott_M	1	Undirected
4055	Bungarten_T	Bungarten_T	1	Undirected
4071	Hausermann_C	Witmore_M	1	Undirected
4073	Kossuth_K	Morrissey_P	1	Undirected
4168	Grotjahn_R	Grotjahn_R	1	Undirected
4067	Baets_B	Rodriguez_Y	1	Undirected
4167	Purves_A	Purves_A	1	Undirected
4166	Morell_C	Rodriguez_Y	1	Undirected
